genre,year,actors,movie_name,directors,id,duration
"Action, Adventure, Comedy, Crime",2009.0,"Donald Faison,Mike Epps,Mos Def,Wood Harris,Omari Hardwick,Emilio Rivera",Next Day Air,Benny Boom,2767,84 minutes
"Crime, Drama, Suspense, Thriller",2009.0,"Peyton List,Cameron Goodman,Cullen Douglas,Tony Curran,Dave Power,James Snyder",Shuttle,,2768,107 minutes
"Comedy, Drama, Family, Fantasy",2009.0,"Zac Efron,Leslie Mann,Thomas Lennon,Michelle Trachtenberg,Sterling Knight,Melora Hardin,Hunter Parrish,Brian Doyle-Murray",17 Again,Burr Steers,2769,102 minutes
Documentary,2009.0,,Must Read After My Death,,2770,73 minutes
"Comedy, Family, Romance",2009.0,"Nicholas D'Agosto,Eric Christian Olsen,Sarah Roemer,Molly Sims,Philip Baker Hall,Hayley Marie Norman,Amber Stevens",Fired Up,Will Gluck,2771,90 minutes
"Crime, Drama, Foreign, Thriller",2009.0,"Anders W. Berthelsen,Rebecka Hemse,Nikolaj Lie Kaas,Charlotte Fich,Dejan Cukic",Just Another Love Story,,2772,100 minutes
"Action, Crime, Drama, Foreign, Thriller",2009.0,"Salvatore Abruzzese,Gianfelice Imparato,Maria Nazionale,Toni Servillo,Carmine Paternoster,Salvatore Cantalupo",Gomorrah,Matteo Garrone,2773,135 minutes
,2008.0,"Mike Sardina,Claire Sardina",Song Sung Blue,,2774,
Comedy,2009.0,"Jirí Schmitzer,Boleslav Polívka,Lenka Vlasáková,Miroslav Vladyka,Josef Somr,Vladimír Javorský,Petr Forman",I'm All Good,Jan Hrebejk,2775,102 minutes
"Drama, Romance",2009.0,"Joaquin Phoenix,Gwyneth Paltrow,Vinessa Shaw,Isabella Rossellini,Elias Koteas,John Ortiz",Two Lovers,James Gray,2776,110 minutes
"Drama, Foreign",2009.0,"Ania Bukstein,Michal Shtamler,Fanny Ardant,Sefi Rivlin,Guri Alfi",The Secrets,Avi Nesher,2777,120 minutes
"Drama, Indie, Romance",2009.0,"Kristen Stewart,Aaron Stanford,Bruce Dern,Elizabeth Ashley,Melissa Leo,Talia Balsam,Jesse L. Martin,Jayce Bartok,Miriam Shor",The Cake Eaters,Mary Stuart Masterson,2778,96 minutes
"Drama, Foreign, Indie",2009.0,"Rhys Wakefield,Luke Ford,Gemma Ward,Toni Collette,Erik Thomson",The Black Balloon,Elissa Down,2779,97 minutes
"Action, Adventure, Comedy, Drama, Indie",2009.0,"John Malkovich,Colin Hanks,Emily Blunt,Griffin Dunne,Steve Zahn,Ricky Jay",The Great Buck Howard,,2780,87 minutes
,2009.0,"Gina Pareno,Jacklyn Jose,Mercedes Cabral",Serbis,Brillante Mendoza,2781,92 minutes
"Comedy, Drama, Indie, Romance",2009.0,"Wyatt Cenac,Tracey Heggins",Medicine for Melancholy,,2782,88 minutes
"Documentary, Drama, Foreign",2008.0,,The Beaches of Agnes,,2783,110 minutes
"Drama, Foreign, Indie, Thriller",1991.0,"Irene Jacob,Philippe Volter,Jerzy Gudejko,Guillaume de Tonquedec,Claude Duneton,Lorraine Evanoff",The Double Life of Veronique,Krzysztof Kieslowski,2784,96 minutes
"Action, Drama, Mystery, Science Fiction, Thriller",2009.0,"Billy Crudup,Matthew Goode,Carla Gugino,Malin Akerman,Jackie Earle Haley,Jeffrey Dean Morgan,Patrick Wilson,Matt Frewer,Gary Houston",Watchmen,Zack Snyder,2785,162 minutes
"Action, Comedy, Romance, Thriller",2009.0,"Julia Roberts,Clive Owen,Tom Wilkinson,Paul Giamatti,Tom McCarthy,Denis O'Hare",Duplicity,,2786,125 minutes
"Action, Adventure, Drama, Mystery, Science Fiction, Suspense, Thriller",2009.0,"Nicolas Cage,Chandler Canterbury,Rose Byrne,Lara Robinson,Phil Beckman,Nadia Townsend",Knowing,Alex Proyas,2787,121 minutes
"Drama, Foreign, Indie",2009.0,"Cornelio Wall,Miriam Toews,Maria Pankratz,Peter Wall,Elisabeth Fehr,Jacobo Klassen",Silent Light,,2788,142 minutes
Comedy,2009.0,"Paul Rudd,Jason Segel,Rashida Jones,Andy Samberg,J.K. Simmons,Jane Curtin,Jon Favreau,Jaime Pressly","I Love You, Man",John Hamburg,2789,105 minutes
"Drama, Indie",2009.0,"Souleymane Sy Savane,Red West,Carmen Leyva,Diana Franco Galindo,Mamadou Lam",Goodbye Solo,Ramin Bahrani,2790,91 minutes
"Comedy, Drama",1987.0,,Withnail and I,,2791,107 minutes
"Drama, Horror, Thriller",2009.0,"Virginia Madsen,Kyle Gallner,Elias Koteas,Amanda Crew,Martin Donovan,Sophi Knight,Ty Wood,Erik Berg",The Haunting in Connecticut,Peter Cornwell,2792,92 minutes
"Documentary, Indie",2009.0,,Valentino: The Last Emperor,Matt Tyrnauer,2793,96 minutes
,2009.0,"Seth Rogen,Hugh Laurie,Will Arnett,Kiefer Sutherland,Rainn Wilson,Paul Rudd,Stephen Colbert",Monsters vs. Aliens,"Rob Letterman,Conrad Vernon",2794,
"Crime, Drama, Foreign, Suspense",2009.0,,12,Nikita Mikhalkov,2795,159 minutes
"Comedy, Romance",2009.0,"Jesse Eisenberg,Kristen Stewart,Ryan Reynolds,Matt Bush,Margarita Levieva,Bill Hader,Kristen Wiig,Martin Starr",Adventureland,,2796,107 minutes
"Action, Adventure, Comedy, Science Fiction",2009.0,"Eric McCormack,Jenni Baird,Robert Patrick,Jody Thompson,Dan Lauria",Alien Trespass,R.W. Goodwin,2797,90 minutes
"Action, Crime, Drama, Foreign, Thriller",2009.0,"Edgar Flores,Paulina Gaitan,Kristyan Ferrer,Tenoch Huerta Mejia,Diana Garcia",Sin Nombre,,2798,96 minutes
"Comedy, Drama, Foreign, Romance",2009.0,"Virginie Ledoyen,Emmanuel Mouret,Julie Gayet,Michael Cohen,Frederique Bel,Stefano Accorsi,Melanie Maudran,Marie Madinier",Shall We Kiss?,,2799,100 minutes
"Action, Adventure, Crime, Drama, Thriller",2009.0,"Vin Diesel,Paul Walker,Jordana Brewster,Michelle Rodriguez,John Ortiz",Fast & Furious,Justin Lin,2800,107 minutes
Documentary,2009.0,,Theater of War,,2801,95 minutes
"Drama, Foreign, Indie, Romance",2009.0,"Paul Dano,Zooey Deschanel,John Goodman,Ed Asner,Robert Stanton,Ian Roberts,Jane Alexander,Clarke Peters,Daniel Stewart Sherman",Gigantic,Matt Aselton,2802,88 minutes
"Action, Adventure, Comedy, Drama, Indie, Romance",2009.0,"Jon Foster,Peter Sarsgaard,Sienna Miller,Nick Nolte,Mena Suvari,Omid Abtahi,Michael Gregory",The Mysteries of Pittsburgh,,2803,95 minutes
Music,2009.0,"Gerard Jugnot,Clovis Cornillac,Kad Merad,Nora Arnezeder,Pierre Richard,Bernard Pierre Donnadieu,Maxence Perrin",Paris 36,,2804,
"Drama, Foreign",2009.0,"Maria Heiskanen,Mikael Persbrandt,Jesper Christensen,Callin Ohrvall",Everlasting Moments,,2805,131 minutes
Drama,2009.0,"Harrison Ford,Ray Liotta,Ashley Judd,Jim Sturgess,Cliff Curtis,Alice Braga",Crossing Over,,2806,113 minutes
"Drama, Foreign, Romance",1992.0,"Michel Piccoli,Jane Birkin,Emmanuelle Beart",La Belle Noiseuse,Jacques Rivette,2807,240 minutes
"Adventure, Family, Fantasy, Science Fiction, Thriller",2009.0,"Dwayne Johnson,AnnaSophia Robb,Alexander Ludwig,Carla Gugino,Ciaran Hinds,Tom Everett Scott",Race to Witch Mountain,Andy Fickman,2808,98 minutes
"Drama, Indie, Romance",1994.0,"Bruce Greenwood,Mia Kirshner,Elias Koteas,Don McKellar,Sarah Polley,Victor Garber",Exotica,,2809,103 minutes
"Documentary, History, Indie",2009.0,,Brothers at War,Jake Rademacher,2810,110 minutes
"Crime, Horror, Thriller",2009.0,"Sara Paxton,Monica Potter,Tony Goldwyn,Garret Dillahunt",The Last House on the Left,Dennis Iliadis,2811,110 minutes
"Drama, Foreign",2009.0,"Teruyuki Kagawa,Kyoko Koizumi,Kai Inowaki,Yu Koyanagi,Kanji Tsuda,Haruka Igawa,Koji Yakusho",Tokyo Sonata,Kiyoshi Kurosawa,2812,120 minutes
"Drama, Foreign, Romance",2009.0,,Tokyo!,Michel Gondry,2813,112 minutes
"Comedy, Drama, Foreign, Romance",2009.0,"Andrew Keegan,Jade Yourell,Hugh O'Conor,Guido De Craene,Britta Smith,Des Braiden",Waiting for Dublin,Roger Tucker,2814,83 minutes
"Comedy, Drama, Indie",2009.0,"Amy Adams,Emily Blunt,Alan Arkin,Jason Spevack,Steve Zahn",Sunshine Cleaning,Christine Jeffs,2815,102 minutes
"Animation, Drama, Fantasy, Indie",2001.0,,Waking Life,Richard Linklater,2816,99 minutes
"Comedy, Drama, Indie, Romance",2008.0,"Luis Guzman,John Leguizamo,Freddy Rodriguez,Alfred Molina,Jay Hernandez,Elizabeth Pena,Debra Messing,Melonie Diaz",Nothing Like the Holidays,Alfredo de Villa,2817,98 minutes
"Adventure, Animation, Comedy, Family",2008.0,"Matthew Broderick,Dustin Hoffman,Robbie Coltrane,Emma Watson,Kevin Kline,Tracey Ullman,Sigourney Weaver",The Tale of Despereaux,"Sam Fell,Rob Stevenhagen",2818,100 minutes
"Action, Comedy, Crime",2009.0,"Kevin James,Keir O'Donnell,Shirley Knight,Bobby Cannavale",Paul Blart: Mall Cop,Steve Carr,2819,91 minutes
"Action, Drama",2008.0,"Bee Vang,Ahney Her,Christopher Carley,Brian Haley,Geraldine Hughes,Brian Howe,Dreama Walker,Scott Eastwood,Clint Eastwood",Gran Torino,Clint Eastwood,2820,116 minutes
"Comedy, Romance",2008.0,"Jim Carrey,Zooey Deschanel,Bradley Cooper,John Michael Higgins,Terence Stamp,Danny Masterson,Fionnula Flanagan",Yes Man,Peyton Reed,2821,104 minutes
"Drama, History, Thriller, War",2008.0,"Tom Cruise,Kenneth Branagh,Tom Wilkinson,Terence Stamp,Eddie Izzard,Bill Nighy,Thomas Kretschmann",Valkyrie,Bryan Singer,2822,121 minutes
"Comedy, Drama, Foreign, Indie, Romance",1963.0,,The Silence,,2823,96 minutes
"Drama, Romance",2008.0,"Will Smith,Rosario Dawson,Woody Harrelson,Michael Ealy,Barry Pepper,Elpidia Carrillo",Seven Pounds,Gabriele Muccino,2824,123 minutes
"Comedy, Drama, Family",2008.0,"Owen Wilson,Jennifer Aniston,Kathleen Turner,Alan Arkin,Eric Dane",Marley & Me,David Frankel,2825,115 minutes
"Drama, Romance",2008.0,"Kate Winslet,Lena Olin,Bruno Ganz",The Reader,Stephen Daldry,2826,124 minutes
"Comedy, Drama",1971.0,,Mon Oncle Antoine,,2827,104 minutes
"Comedy, Family, Fantasy, Science Fiction",2008.0,"Adam Sandler,Guy Pearce,Russell Brand,Richard Griffiths,Courteney Cox,Keri Russell,Jonathan Morgan Heit,Laura Ann Kesling",Bedtime Stories,Adam Shankman,2828,99 minutes
"Drama, Fantasy, Mystery, Romance, Science Fiction, Thriller",2008.0,"Brad Pitt,Cate Blanchett,Julia Ormond,Tilda Swinton,Elias Koteas,Taraji P. Henson,Jason Flemyng",The Curious Case of Benjamin Button,David Fincher,2829,166 minutes
"Drama, Romance, Sport",2008.0,"Marisa Tomei,Evan Rachel Wood,Judah Friedlander",The Wrestler,Darren Aronofsky,2830,109 minutes
"Action, Comedy, Crime, Science Fiction, Thriller",2008.0,"Gabriel Macht,Samuel L. Jackson,Scarlett Johansson,Eva Mendes,Sarah Paulson,Paz Vega",The Spirit,,2831,103 minutes
"Action, Drama, History, War",2009.0,"Daniel Craig,Liev Schreiber,Jamie Bell,Allan Corduner,Alexa Davalos",Defiance,Edward Zwick,2832,137 minutes
"Comedy, Thriller",1985.0,"Griffin Dunne,Rosanna Arquette,Linda Fiorentino,Verna Bloom,Thomas Chong,John Heard,Catherine O'Hara,Cheech Marin",After Hours,Martin Scorsese,2833,94 minutes
"Comedy, Family",2009.0,"Emma Roberts,Jake T. Austin,Don Cheadle,Lisa Kudrow,Kevin Dillon,Johnny Simmons,Kyla Pratt",Hotel for Dogs,Thor Freudenthal,2834,100 minutes
"Action, Adventure, Fantasy, Science Fiction",2009.0,"Jim Caviezel,Sophia Myles,Jack Huston,Ron Perlman,John Hurt",Outlander,Howard McCain,2835,115 minutes
"Adventure, Drama, Family, Fantasy, Science Fiction",2009.0,"Brendan Fraser,Eliza Hope Bennett,Helen Mirren,Paul Bettany,Jim Broadbent,Andy Serkis",Inkheart,Iain Softley,2836,106 minutes
"Comedy, Drama, Foreign, Indie",2009.0,"Habib Boufares,Bouraouia Marzouk,Hatika Karaoui,Hafsia Herzi,Faridah Benkhetache,Alice Houri",The Secret of the Grain,,2837,151 minutes
"Comedy, Romance",2009.0,"Renee Zellweger,Harry Connick Jr.,Siobhan Fallon Hogan,J.K. Simmons,Frances Conroy",New in Town,Jonas Elmer,2838,97 minutes
"Drama, Musical",2009.0,"Jamal Woolard,Angela Bassett,Derek Luke,Antonique Smith,Anthony Mackie,Naturi Naughton",Notorious,George Tillman Jr,2839,122 minutes
"Animation, Documentary, Drama, Foreign, History, War",2009.0,,Waltz with Bashir,,2840,90 minutes
"Drama, Indie, Romance",2009.0,"Michelle Williams,Will Patton,Will Oldham,John Robinson",Wendy and Lucy,Kelly Reichardt,2841,80 minutes
"Drama, Horror, Thriller",2009.0,"Emily Browning,Arielle Kebbel,David Strathairn,Elizabeth Banks,Maya Massar",The Uninvited,"Charles,Thomas Guard",2842,87 minutes
"Comedy, Drama, Foreign",1996.0,"Timothy Spall,Marianne Jean-Baptiste,Brenda Blethyn,Phyllis Logan,Claire Rushbrook,Lee Ross,Elizabeth Berrington",Secrets and Lies,,2843,144 minutes
"Drama, Foreign, Romance",2009.0,"Andy Gillet,Stephanie Crayencour,Veronique Reymond,Cecile Cassel,Rodolphe Pauly",The Romance of Astrea and Celadon,,2844,109 minutes
"Action, Crime, Foreign, Thriller",2009.0,"Liam Neeson,Maggie Grace,Famke Janssen,Katie Cassidy,Arben Bajraktaraj,Gerard Watkins",Taken,Pierre Morel,2845,93 minutes
"Comedy, Drama, Romance",2009.0,"Ben Affleck,Jennifer Aniston,Drew Barrymore,Scarlett Johansson,Jennifer Connelly,Ginnifer Goodwin,Bradley Cooper,Kevin Connolly,Justin Long",He's Just Not That Into You,Ken Kwapis,2846,129 minutes
"Action, Adventure, Comedy, Family, Mystery",2009.0,"Steve Martin,Jean Reno,Emily Mortimer,Andy Garcia,Alfred Molina,Aishwarya Rai Bachchan,John Cleese",The Pink Panther 2,Harald Zwart,2847,92 minutes
"Action, Science Fiction, Thriller",2009.0,"Chris Evans,Dakota Fanning,Camilla Belle,Djimon Hounsou",Push,Paul McGuigan,2848,111 minutes
"Adventure, Comedy, Drama",2009.0,"Sam Huntington,Dan Fogler,Jay Baruchel,Kristen Bell,Christopher Marquette",Fanboys,Kyle Newman,2849,90 minutes
,2009.0,"Francois Begaudeau,Wei Huang,Esmeralda Ouertani,Franck Keita",The Class,Laurent Cantet,2850,
"Animation, Family, Fantasy, Science Fiction",2009.0,"Dakota Fanning,Teri Hatcher,John Hodgman,Ian McShane,Robert Bailey Jr.,Jennifer Saunders,Dawn French,Keith David",Coraline,,2851,100 minutes
"Action, Adventure, Crime, Mystery, Thriller",2009.0,"Clive Owen,Naomi Watts,Armin Mueller-Stahl,Brian F. O'Byrne,James Rebhorn",The International,Tom Tykwer,2852,118 minutes
"Comedy, Drama, Romance",2009.0,"Isla Fisher,Hugh Dancy,Joan Cusack,John Goodman,John Lithgow,Kristin Scott Thomas",Confessions of a Shopaholic,P.J. Hogan,2853,104 minutes
Horror,2009.0,"Jared Padalecki,Danielle Panabaker,Amanda Righetti,Travis Van Winkle,Aaron Yoo,Derek Mears",Friday the 13th,Marcus Nispel,2854,97 minutes
"Drama, Foreign",2009.0,"Vadim Glowna,Angela Winkler,Maximilian Schell,Birol Unel",House of the Sleeping Beauties,,2855,99 minutes
"Drama, Romance",2008.0,"Leonardo DiCaprio,Kate Winslet,Kathy Bates,Michael Shannon,Kathryn Hahn,David Harbour,Dylan Baker,Richard Easton,Zoe Kazan,Jay O. Sanders,Max Casella",Revolutionary Road,Sam Mendes,2856,119 minutes
"Comedy, Drama, Foreign, Romance",2009.0,"Barbara Sarafian,Jurgen Delnaet,Johan Hildenbergh,Anemone Valcke","Moscow, Belgium",Christophe van Rompaey,2857,102 minutes
"Comedy, Romance",2009.0,"Kate Hudson,Anne Hathaway,Candice Bergen,Kristen Johnston,Steve Howey",Bride Wars,Gary Winick,2858,89 minutes
"Foreign, Indie, Science Fiction, Thriller",2009.0,"Karra Elejalde,Candela Fernandez,Barbara Goenaga,Nacho Vigalondo",Timecrimes,,2859,88 minutes
Documentary,2009.0,"Leo Fitzpatrick,Christopher Denham,Elisabeth Moss,Wes Studi,Richard Gallagher,Amy Hargreaves",El Camino,Erik S. Weigel,2860,116 minutes
"Comedy, Drama, Romance",2009.0,"Dustin Hoffman,Emma Thompson,Liane Balaban,James Brolin,Eileen Atkins,Kathy Baker,Richard Schiff",Last Chance Harvey,,2861,92 minutes
"Action, Adventure, Comedy, Drama, Foreign, Musical",2009.0,"Akshay Kumar,Deepika Padukone,Mithun Chakraborty,Ranvir Shorey,Gordon Liu,Roger Yuan",Chandni Chowk to China,Nikhil Advani,2862,149 minutes
,2009.0,"Benicio Del Toro,Demian Bichir,Catalina Sandino Moreno,Rodrigo Santoro,Franka Potente,Julia Ormond",Che,Steven Soderbergh,2863,
Drama,2008.0,"Frank Langella,Michael Sheen,Oliver Platt,Sam Rockwell,Kevin Bacon,Rebecca Hall,Toby Jones,Matthew MacFadyen,Patty McCormack",Frost/Nixon,Ron Howard,2864,122 minutes
"Comedy, Music",2008.0,"Samuel L. Jackson,Bernie Mac,John Legend,Isaac Hayes,Sharon Leal,Vanessa del Rio,Jennifer Coolidge",Soul Men,Malcolm D. Lee,2865,103 minutes
"Drama, Foreign, Romance",2008.0,"Martine Carol,Peter Ustinov,Anton Walbrook,Oskar Werner",Lola Montes,Max Ophuls,2866,116 minutes
"Action, Adventure, Animation, Family",2008.0,"Ben Stiller,Chris Rock,David Schwimmer,Jada Pinkett Smith,Sacha Baron Cohen,Cedric The Entertainer,Andy Richter,Bernie Mac,Alec Baldwin,Sherri Shepherd,will.i.am",Madagascar: Escape 2 Africa,"Eric Darnell,Tom McGrath",2867,89 minutes
"Drama, Foreign, Horror, Indie, Romance, Thriller",2008.0,"Kare Hedebrant,Lina Leandersson,Per Ragnar,Henrik Dahl",Let the Right One In,Tomas Alfredson,2868,114 minutes
"Action, Comedy, Crime, Drama, Foreign",2008.0,"Jean-Claude Van Damme,Herve Sogne,Francois Damiens,Norbert Rutili,Olivier Bisback,Karim Belkhadra",JCVD,Mabrouk El Mechri,2869,96 minutes
"Action, Adventure, Crime, Foreign, Thriller",2008.0,"Daniel Craig,Olga Kurylenko,Mathieu Amalric,Judi Dench,Giancarlo Giannini,Gemma Arterton,Jeffrey Wright,David Harbour",Quantum of Solace,Marc Forster,2870,106 minutes
"Drama, Foreign, Romance",2008.0,"Anil Kapoor,Irrfan Khan",Slumdog Millionaire,Danny Boyle,2871,120 minutes
"Drama, Foreign, History, War",2008.0,"Asa Butterfield,David Thewlis,Vera Farmiga,Rupert Friend,David Hayman,Jack Scanlon,Amber Beattie,Sheila Hancock,Richard Johnson,Jim Norton,Cara Horgan",The Boy in the Striped Pajamas,,2872,94 minutes
"Foreign, Thriller",2008.0,"Masakiyo Sumida,Mari Torli,Naozo Hotta,Ariko Arita,Sumiko Shirai",Late Bloomer,,2873,83 minutes
"Action, Drama, Foreign",2008.0,"Brigitte Lin,Leslie Cheung,Maggie Cheung,Jacky Cheung,Li Bai,Carina Lau",Ashes of Time Redux,,2874,100 minutes
"Comedy, Drama, Music",2006.0,"Woody Harrelson,Garrison Keillor,Meryl Streep,Lily Tomlin,Tommy Lee Jones,Kevin Kline,Virginia Madsen,John C. Reilly,Lindsay Lohan,L.Q. Jones,Maya Rudolph,Tim Russell,Sue Scott",A Prairie Home Companion,Robert Altman,2875,105 minutes
"Adventure, Drama, Family, Fantasy, Romance, Science Fiction",2008.0,"Kristen Stewart,Robert Pattinson,Billy Burke,Ashley Greene,Nikki Reed,Jackson Rathbone,Kellan Lutz",Twilight,Catherine Hardwicke,2876,122 minutes
"Comedy, Drama, Foreign",2008.0,"Catherine Deneuve,Jean-Paul Roussillon,Anne Consigny,Mathieu Amalric,Melvil Poupaud,Hippolyte Girardot,Emmanuelle Devos,Chiara Mastroianni,Laurent Capelluto",A Christmas Tale,Arnaud Desplechin,2877,150 minutes
"Drama, Indie",2008.0,"Sean Penn,Emile Hirsch,Josh Brolin,Diego Luna,James Franco",Milk,Gus Van Sant,2878,128 minutes
"Action, Adventure, Drama, Romance",2008.0,"Nicole Kidman,Hugh Jackman,Brandon Walters,David Wenham,Bryan Brown",Australia,Baz Luhrmann,2879,165 minutes
Comedy,2008.0,"Najarra Townsend,Jake Abel,Matthew Thompson,Alexandra Paul,Cynda Williams,Bruce Vilanch,Nichelle Nichols",Tru Loved,,2880,102 minutes
"Adventure, Drama",2008.0,"Queen Latifah,Dakota Fanning,Jennifer Hudson,Alicia Keys,Sophie Okonedo,Paul Bettany",The Secret Life of Bees,,2881,114 minutes
,2008.0,,Toots,Kristi Jacobson,2882,
"Comedy, Drama, Indie",2008.0,"Robert De Niro,Catherine Keener,John Turturro,Robin Wright Penn,Stanley Tucci,Kristen Stewart",What Just Happened,Barry Levinson,2883,104 minutes
"Adventure, Comedy, Romance",2008.0,"Josh Zuckerman,Clark Duke,Amanda Crew,James Marsden,Seth Green",Sex Drive,Sean Anders,2884,109 minutes
Documentary,2008.0,,Moving Midway,,2885,95 minutes
"Drama, History",2008.0,"Josh Brolin,Elizabeth Banks,Ellen Burstyn,James Cromwell,Richard Dreyfuss,Scott Glenn,Toby Jones,Stacy Keach,Jeffrey Wright,Thandie Newton",W.,Oliver Stone,2886,131 minutes
"Documentary, Indie",1993.0,,Baraka,,2887,96 minutes
"Comedy, Foreign, Indie",2008.0,"Eugene Hutz,Holly Weston,Vicky McClure,Richard E. Grant,Inder Manocha,Elliot Levey,Francesca Kingdon,Clare Wilkie,Stephen Graham,Shobu Kapoor,Olegar Fedorov",Filth and Wisdom,Madonna,2888,81 minutes
"Comedy, Drama, Foreign",2008.0,"Sally Hawkins,Eddie Marsan,Samuel Roukin,Zoe Alexis Zegerman,Kate O'Flynn",Happy-Go-Lucky,,2889,118 minutes
"Crime, Drama, Thriller",2008.0,"Edward Norton,Colin Farrell,Jon Voight,Noah Emmerich,Jennifer Ehle,Carmen Ejogo,John Ortiz",Pride and Glory,Gavin O'Connor,2890,130 minutes
"Drama, Mystery, Thriller",2008.0,"Angelina Jolie,John Malkovich,Jeffrey Donovan,Michael Kelly,Colm Feore,Amy Ryan,Geoff Pierson,Denis O'Hare,Reed Birney",Changeling,Clint Eastwood,2891,141 minutes
"Action, Adventure, Comedy, Crime, Foreign, Thriller",2008.0,"Gerard Butler,Tom Wilkinson,Thandie Newton,Tom Hardy,Jeremy Piven,Toby Kebbell",RocknRolla,,2892,114 minutes
"Documentary, Foreign",2008.0,"Tucker Eskew,Ed Rollins,Michael Dukakis,Sam Donaldson,Tom Turnipseed,Terry McAuliffe,Robert Novak,Mary Matalin",Boogie Man: The Lee Atwater Story,,2893,86 minutes
Drama,1988.0,,The Last Temptation of Christ,,2894,164 minutes
"Comedy, Drama, Indie",2008.0,"Philip Seymour Hoffman,Samantha Morton,Michelle Williams,Catherine Keener,Emily Watson,Jennifer Jason Leigh,Hope Davis","Synecdoche, New York",,2895,124 minutes
"Comedy, Drama, Romance",2008.0,"Seth Rogen,Elizabeth Banks,Craig Robinson,Jason Mewes,Jeff Anderson,Traci Lords,Katie Morgan",Zack and Miri Make a Porno,,2896,102 minutes
"Drama, Foreign",2008.0,"Kristin Scott Thomas,Serge Hazanavicius,Jean-Claude Arnaud,Laurent Grevill",I've Loved You So Long,,2897,115 minutes
"Animation, Comedy, Drama, Foreign, Horror, Indie, Mystery, Romance",2008.0,"Aure Atika,Arthur Higelin,Guillaume Depardieu,Nicole Garcia,Christian Hincker,Lino Hincker,Melaura Honnay,Amelie Lerma,Florence Maury,Amaury Smets,Brigitte Sy,Laurent Van Der Rest,Charlotte Vermeil,Andreas Vuillet",Fear(s) of the Dark,"Blutch,Charles Burns,Marie Caillou,Pierre di Sciullo,Lorenzo Mattotti,Richard McGuire",2898,85 minutes
"Action, Documentary, Drama, Indie, Thriller",2008.0,"Micheal J. Smith,JimMyron Ross,Tarra Riggs,Johnny McPhail",Ballast,,2899,96 minutes
Comedy,2008.0,"Seann William Scott,Paul Rudd,Christopher Mintz-Plasse,Jane Lynch,Bobb'e J. Thompson,Elizabeth Banks",Role Models,David Wain,2900,99 minutes
"Comedy, Drama, Romance",2008.0,"Vince Vaughn,Reese Witherspoon,Robert Duvall,Sissy Spacek,Jon Voight,Jon Favreau,Mary Steenburgen,Dwight Yoakam,Tim McGraw,Kristin Chenoweth",Four Christmases,Seth Gordon,2901,88 minutes
"Action, Adventure, Thriller",2008.0,,Transporter 3,,2902,104 minutes
"Drama, Indie, Romance",1999.0,"Jason Robards,Julianne Moore,Tom Cruise,Philip Seymour Hoffman,John C. Reilly,William H. Macy,Philip Baker Hall,Ricky Jay,Melora Walters,Alfred Molina,Jeremy Blackman",Magnolia,,2903,188 minutes
"Comedy, Horror",2008.0,,My Name is Bruce,,2904,
"Action, Adventure, Thriller",2008.0,"Ray Stevenson,Dominic West,Doug Hutchison,Julie Benz,Wayne Knight",Punisher: War Zone,Lexi Alexander,2905,107 minutes
"Comedy, Crime, Drama, Indie, Suspense, Thriller",2008.0,"Alan Rickman,Bryan Greenberg,Shawn Hatosy,Mary Steenburgen,Eliza Dushku,Bill Pullman,Danny DeVito",Nobel Son,Randall Miller,2906,110 minutes
"Drama, Foreign",2008.0,"Ana Geislerova,Roman Luknar,Josef Abrham,Emilia Vasaryova,Jana Brejchova,Jiri Schmitzer,Jan Hrusinsky,Jiri Machacek,Andrei Toader",Beauty in Trouble,Jan Hrebejk,2907,
"Drama, History",2008.0,"Adrien Brody,Jeffrey Wright,Cedric The Entertainer,Eamonn Walker,Mos Def,Beyonce Knowles,Gabrielle Union,Columbus Short,Emmanuelle Chriqui",Cadillac Records,,2908,109 minutes
"Disaster, Drama, Science Fiction, Thriller",2008.0,"Keanu Reeves,Jennifer Connelly,Kathy Bates,John Cleese,Jon Hamm,Jaden Smith,James Hong",The Day the Earth Stood Still,Scott Derrickson,2909,103 minutes
"Drama, Indie",2008.0,"Gabriel Mann,Bijou Phillips,Izabella Miko,Elias Koteas,Michael Fairman",Dark Streets,Rachel Samuels,2910,83 minutes
"Drama, Mystery",2008.0,"Meryl Streep,Philip Seymour Hoffman,Amy Adams,Viola Davis,Joseph Foster II",Doubt,,2911,104 minutes
"Comedy, Drama, Indie",2008.0,"Sam Rockwell,Angelica Huston,Brian William Henke,Kelly MacDonald,Clark Gregg,Joel Grey",Choke,,2912,89 minutes
"Drama, Foreign, History, Romance",2008.0,"Keira Knightley,Ralph Fiennes,Charlotte Rampling,Dominic Cooper,Hayley Atwell",The Duchess,Saul Dibb,2913,110 minutes
"Comedy, Drama, Family, Romance",2008.0,"Michael Cera,Kat Dennings,Ari Graynor,Alexis Dziena",Nick & Norah's Infinite Playlist,Peter Sollett,2914,90 minutes
"Action, Mystery, Thriller",2008.0,"Shia LaBeouf,Michelle Monaghan,Rosario Dawson,Michael Chilkis,Billy Bob Thornton,Anthony Mackie,Ethan Embry",Eagle Eye,D.J. Caruso,2915,118 minutes
"Science Fiction, Thriller",2008.0,"Julianne Moore,Mark Ruffalo,Alice Braga,Maury Chaykin,Danny Glover,Don McKellar,Gael Garcia Bernal",Blindness,Fernando Meirelles,2916,121 minutes
