"genre","year","actors","movie_name","directors","id","duration"
"Action, Adventure, War","1988","Brent Huff, Mary Stavin, Richard Harris","Strike Commando 2","Bruno Mattei",4760,"95 min "
"Action, Comedy","1988","Sam J. Jones, Vanessa Williams, John Russell","Under the Gun","James Sbardellati",4761,"86 min "
"Action, Drama","1988","Billy Wirth, Kevin Dillon, Tim Sampson","War Party","Franc Roddam",4762,"97 min "
"Action, Crime, Thriller","1988","Gary Busey, Belinda Bauer, Ray Sharkey","Act of Piracy","John 'Bud' Cardos",4763,"96 min "
"Action, Crime, Thriller","1988","Waise Lee, Joey Wang, Matthew Wong","The Big Heat","Yeung-Wah Kam",4764,"98 min "
"Action, Adventure, Drama","1988","John Fujioka, Lance Henriksen, Arabella Holzbog","The Last Samurai","P. Manneberg",4765,"90 min "
"Action, Sci-Fi, Horror","1988","Wings Hauser, Bo Hopkins, George Kennedy","Death Street USA","Nico Mastorakis",4766,"96 min "
"Action","1988","Treat Williams, Janet Agren, Antonio Fargas","Night of the Sharks","Tonino Ricci",4767,"87 min "
"Action, Drama","1988","Daniel Greene, Giuliano Gemma, Keely Shaye Smith","The Opponent","Sergio Martino",4768,"90 min "
"Action","1988","Reb Brown, Shannon Tweed, Kahlena Marie","The Firing Line","Jun Gallardo",4769,"90 min "
"Action, Crime, Horror","1988","Robin Mackay, Nian Watts, Harry Myles","Robo Vampire","Godfrey Ho",4770,"90 min "
"Action, Comedy, Crime","1988","Danny Lee, Stephen Chow, Ka-Kui Ho","Pik lik sin fung","Parkman Wong",4771,"95 min "
"Action, Comedy, Horror","1988","Julie Merrill, Janet Graham, John Reno","Dead of Night","Deryn Warren",4772,"95 min "
"Sci-Fi, Action, Fantasy","1988","Melanie Kilgour, Thom Schioler, Frank Wilson","Empire of Ash","Michael Mazo",4773,"86 min "
"Action, Thriller","1988","Raj Babbar, Sanjay Dutt, Amrita Singh","Kabzaa","Mahesh Bhatt",4774,"143 min "
"Action, Fantasy, Horror","1988","Richard Harrison, Melvin Pitcher, Andy Chworowsky","Diamond Ninja Force","Godfrey Ho",4775,"92 min "
"Action, War","1988","Craig Alan, David Light, Max Laurel","The Last American Soldier","Ignazio Dolce",4776,"99 min "
"Action","1988","Richard Randall, Brigitte Porsche, Peter Hintz","Fuoco incrociato","Alfonso Brescia",4777,"93 min "
"Action, Drama, Horror","1988","Hemant Birje, Jasmin, Sahila Chaddha","Veerana","Shyam Ramsay",4778,"145 min "
"Action, Adventure, Crime","1988","Christopher Mitchum, Mike Abbott, Ida Iasha","Final Score","Arizal",4779,"88 min "
"Action","1988","Lydia Kandou, Harry Capri, Enny Beatrice","Perawan rimba","Danu Umbara",4780,"93 min "
"Action","1988","","The Glass Jungle","Joseph Merhi",4781,"94 min "
"Action, Drama, Romance","1988","Mithun Chakraborty, Mandakini, Hemant Birje","Commando","Babbar Subhash",4782,"149 min "
"Action, Thriller","1987","Jeff Moldovan, Donna Rosea, Joe Hess","Masterblaster","Glenn R. Wilder",4783,"94 min "
"Action, Thriller","1987","Christopher Mitchum, Suzanne Andrews, Fernando Rey","Commando Mengele","Andrea Bianchi",4784,"92 min "
"Action","1987","Michael Wayne, Jason Williams, Suzanne Tara","The Danger Zone","Henry Vernon",4785,"90 min "
"Action, Drama, War","1987","Sammo Kam-Bo Hung, Biao Yuen, Haing S. Ngor","Eastern Condors","Sammo Kam-Bo Hung",4786,"93 min "
"Action, Adventure, Sci-Fi","1987","Richard Norton, Corinne Wahl, Robert Patrick","Equalizer 2000","Cirio H. Santiago",4787,"85 min "
"Action, Adventure, War","1987","David Anderson, Tony Beso, Brett Baxter Clark","Eye of the Eagle","Cirio H. Santiago",4788,"84 min "
"Action, Crime, Horror","1987","Kevin Kindlin, Terrie Godfrey, Mark V. Jevicky","The Majorettes","S. William Hinzman",4789,"92 min "
"Action, Drama, Horror","1987","Vincent Price, Clu Gulager, Terry Kiser","From a Whisper to a Scream","Jeff Burr",4790,"99 min "
"Action, Crime, Thriller","1987","Steve Rally, John Nishio, Laura Burkett","Overkill","Ulli Lommel",4791,"87 min "
"Action, Crime, Drama","1987","Jean-Paul Belmondo, Jean-Pierre Malo, Michel Beaune","The Loner","Jacques Deray",4792,"100 min "
"Action, Adventure, Sport","1987","Don Michael Paul, Kathleen York, Robert Krantz","Winners Take All","Fritz Kiersch",4793,"102 min "
"Action, Comedy, Crime","1987","Jackie Chan, Maggie Cheung, Rosamund Kwan","Project A 2","Jackie Chan",4794,"101 min "
"Action, Adventure, Comedy","1987","Elisabeth Shue, Maia Brewton, Keith Coogan","Adventures in Babysitting","Chris Columbus",4795,"102 min "
"Action, Drama","1987","Michael Dudikoff, Steve James, Larry Poindexter","American Ninja 2: The Confrontation","Sam Firstenberg",4796,"90 min "
"Action, Crime, Thriller","1987","Y.K. Kim, Vincent Hirsch, Joseph Diamand","Miami Connection","Woo-sang Park",4797,"83 min "
"Action, Drama, Thriller","1987","Charles Bronson, Jill Ireland, Stephen Elliott","Assassination","Peter R. Hunt",4798,"88 min "
"Action, Crime, Drama","1987","James Woods, Brian Dennehy, Victoria Tennant","Best Seller","John Flynn",4799,"95 min "
"Action, Comedy, Crime","1987","Angie Dickinson, Robert Culp, Danielle Brisebois","Big Bad Mama II","Jim Wynorski",4800,"83 min "
"Action, Comedy, Crime","1987","Tiana Alexandra, David Dukes, Rod Steiger","Catch the Heat","Joel Silberg",4801,"87 min "
"Action, Adventure, Comedy","1987","Melanie Griffith, David Andrews, Pamela Gidley","Cherry 2000","Steve De Jarnatt",4802,"99 min "
"Action, Crime, Drama","1987","James Russo, Richard Panebianco, Sari Chang","China Girl","Abel Ferrara",4803,"90 min "
"Action","1987","Fred Williamson, Eva Grimaldi, Bruno Bilotta","Cobra nero","Stelvio Massi",4804,"85 min "
"Action, Thriller","1987","Brad Davis, Sharon Stone, Jonathan Banks","Cold Steel","Dorothy Ann Puzo",4805,"91 min "
"Action, Drama","1987","Kathy Shower, Brian Thompson, William Smith","Commando Squad","Fred Olen Ray",4806,"90 min "
"Action, Sci-Fi, Drama","1987","Heather Thomas, Jeffrey Combs, Ashley Ferrare","Cyclone","Fred Olen Ray",4807,"89 min "
"Action, Crime, Drama","1987","Ed Marinaro, Darrell Larson, Cassandra Gava","Dead Aim","William Vanderkloot",4808,"88 min "
"Action, Thriller","1987","Cameron Mitchell, Troy Donahue, Ted Prior","Deadly Prey","David A. Prior",4809,"88 min "
"Action, Drama","1987","Fred Dryer, Brian Keith, Joseph Gian","Death Before Dishonor","Terry Leonard",4810,"91 min "
"Action, Crime, Drama","1987","Charles Bronson, Kay Lenz, John P. Ryan","Death Wish 4: The Crackdown","J. Lee Thompson",4811,"99 min "
"Action","1987","Roger Kern, Jenny Neumann, Kurtwood Smith","The Delos Adventure","Joseph Purcell",4812,"98 min "
"Action, Adventure, War","1987","Miles O'Keeffe, Donald Pleasence, Bo Svenson","Double Target","Bruno Mattei",4813,"102 min "
"Action, Adventure, Crime","1987","Carey Lowell, Charles Rocket, Trudy Dochterman","Down Twisted","Albert Pyun",4814,"88 min "
"Action, Comedy, Crime","1987","Al Pillay, Kevin Allen, Ronald Allen","Eat the Rich","Peter Richardson",4815,"90 min "
"Action, Drama","1987","Monique Gabrielle, Crofton Hardester, Dana Burns Westburg","Emmanuelle 5","Walerian Borowczyk",4816,"85 min "
"Action, Crime, Drama","1987","Gary Frank, Ray Parker Jr., Jan-Michael Vincent","Enemy Territory","Peter Manoogian",4817,"89 min "
"Action, Crime, Drama","1987","Nick Nolte, Powers Boothe, Michael Ironside","Extreme Prejudice","Walter Hill",4818,"104 min "
"Action, Drama, Mystery","1987","Colin Friels, Jack Thompson, Donald Pleasence","Ground Zero","Bruce Myles",4819,"109 min "
"Drama, War, Action","1987","Anthony Barrile, Michael Boatman, Don Cheadle","Hamburger Hill","John Irvin",4820,"110 min "
"Action, Thriller, Adventure","1987","Rick Washburn, Dog Thomas, Keith Bogart","Hangmen","J. Christian Ingvordsen",4821,"90 min "
"Action, Adventure, Comedy","1987","Ronn Moss, Dona Speir, Hope Marie Carlton","Hard Ticket to Hawaii","Andy Sidaris",4822,"96 min "
"Action, Crime, Horror","1987","Kyle MacLachlan, Michael Nouri, Claudia Christian","The Hidden","Jack Sholder",4823,"96 min "
"Action, Adventure, Comedy","1987","Dennis Quaid, Martin Short, Meg Ryan","Innerspace","Joe Dante",4824,"120 min "
"Action, Comedy, Sci-Fi","1987","Bruce Abbott, Beatrice Ring, Teagan Clive","Interzone","Deran Sarafian",4825,"97 min "
"Action, Adventure, Drama","1987","Miles O'Keeffe, Savina Gersak, Elisabeth Kaza","Iron Warrior","Alfonso Brescia",4826,"82 min "
"Action, Adventure, Comedy","1987","Warren Beatty, Dustin Hoffman, Isabelle Adjani","Ishtar","Elaine May",4827,"107 min "
"Action, Adventure, Comedy","1987","Sam J. Jones, Maud Adams, Jasper Carrott","Jane and the Lost City","Terry Marcel",4828,"93 min "
"Action, Crime, Drama","1987","Yun-Fat Chow, Tony Ka Fai Leung, Ka-Kui Ho","Prison on Fire","Ringo Lam",4829,"98 min "
"Action, Crime, Romance","1987","Yun-Fat Chow, Alan Tang, Pat Ha","Flaming Brothers","Tung Cho 'Joe' Cheung",4830,"99 min "
"Action, Crime, Drama","1987","Yun-Fat Chow, Andy Lau, Alex Man","Rich and Famous","Taylor Wong",4831,"104 min "
"Action, Comedy, Sci-Fi","1987","Bill Cosby, Tom Courtenay, Joe Don Baker","Leonard Part 6","Paul Weiland",4832,"85 min "
"Action, Crime, Thriller","1987","Mel Gibson, Danny Glover, Gary Busey","Lethal Weapon","Richard Donner",4833,"110 min "
"Action, Crime, Drama","1987","Yun-Fat Chow, Danny Lee, Yueh Sun","City on Fire","Ringo Lam",4834,"101 min "
"Action, Drama, Thriller","1987","Burt Reynolds, Cliff Robertson, Kenneth McMillan","Malone","Harley Cokeliss",4835,"92 min "
"Action","1987","Edd Byrnes, Gail Fisher, Edy Williams","Mankillers","David A. Prior",4836,"88 min "
"Action, Adventure, Fantasy","1987","Dolph Lundgren, Frank Langella, Meg Foster","Masters of the Universe","Gary Goddard",4837,"106 min "
"Action, Comedy, Horror","1987","Jacky Cheung, Ricky Hui, Kitty Chan","The Haunted Copshop","Jeffrey Lau",4838,"87 min "
"Action, Comedy, Fantasy","1987","Andre Gower, Robby Kiger, Stephen Macht","The Monster Squad","Fred Dekker",4839,"82 min "
"Action, Adventure, Comedy","1987","Anil Kapoor, Sridevi, Amrish Puri","Mr India","Shekhar Kapur",4840,"179 min "
"Action","1987","Wings Hauser, Robert Tessier, Branscombe Richmond","No Safe Haven","Ronnie Rondell Jr.",4841,"95 min "
"Action, Crime, Drama","1987","Kevin Costner, Gene Hackman, Sean Young","No Way Out","Roger Donaldson",4842,"114 min "
"Action, Drama, Romance","1987","Matt Adler, Nia Peeples, Gregory Harrison","North Shore","William Phelps",4843,"96 min "
"Action, Thriller, Crime","1987","Robert Carradine, Billy Dee Williams, Valerie Bertinelli","Number One with a Bullet","Jack Smight",4844,"103 min "
"Action, Thriller, Crime","1987","Robert Carradine, Billy Dee Williams, Valerie Bertinelli","Number One with a Bullet","Jack Smight",4845,"103 min "
"Adventure, Action, Drama","1987","Mikkel Gaup, Ingvald Guttorm, Nils Utsi","Pathfinder","Nils Gaup",4846,"86 min "
"Action, Drama, Sport","1987","Sylvester Stallone, Robert Loggia, Susan Blakely","Over the Top","Menahem Golan",4847,"93 min "
"Action, Crime, Drama","1987","Mickey Rourke, Bob Hoskins, Alan Bates","A Prayer for the Dying","Mike Hodges",4848,"107 min "
"Action, Horror, Sci-Fi","1987","Arnold Schwarzenegger, Carl Weathers, Kevin Peter Hall","Predator","John McTiernan",4849,"107 min "
"Action, Crime, Drama","1987","James Belushi, Louis Gossett Jr., Rae Dawn Chong","The Principal","Christopher Cain",4850,"109 min "
"Sci-Fi, Action","1987","Robert Ginty, Sandahl Bergman, James Booth","Programmed to Kill","Allan Holzman",4851,"91 min "
"Action, Comedy, Sci-Fi","1987","James Belushi, John Ritter, Barbara Barrie","Real Men","Dennis Feldman",4852,"85 min "
"Action, Crime, Sci-Fi","1987","Peter Weller, Nancy Allen, Dan O'Herlihy","RoboCop","Paul Verhoeven",4853,"102 min "
"Action, Drama","1987","Don Michael Paul, Lawrence Dane, Ned Beatty","Rolling Vengeance","Steven Hilliard Stern",4854,"90 min "
"Action, Crime, Sci-Fi","1987","Arnold Schwarzenegger, Maria Conchita Alonso, Yaphet Kotto","The Running Man","Paul Michael Glaser",4855,"101 min "
"Action","1987","Chuck Connors, Mike Kelly, George Nicholas","Sakura Killers","Wang Yu",4856,"83 min "
"Action, Drama","1987","Frank Stallone, Christopher Mitchum, Karen Mayo-Chandler","Death Feud","Carl Monson",4857,"85 min "
"Action, Crime, Drama","1987","Christopher Lambert, Terence Stamp, Joss Ackland","The Sicilian","Michael Cimino",4858,"115 min "
"Action, Comedy, Fantasy","1987","Leslie Cheung, Joey Wang, Ma Wu","A Chinese Ghost Story","Siu-Tung Ching",4859,"98 min "
"Action, Adventure, Comedy","1987","Elizabeth Kaitan, Cindy Beal, Don Scribner","Slave Girls from Beyond Infinity","Ken Dixon",4860,"80 min "
"Action, Comedy, Crime","1987","Michael Keaton, Rae Dawn Chong, Ric Abernathy","The Squeeze","Roger Young",4861,"101 min "
"Action, Adventure, Sci-Fi","1987","Patrick Swayze, Lisa Niemi, Anthony Zerbe","Steel Dawn","Lance Hool",4862,"100 min "
"Action, Crime, Drama","1987","Sela Ward, Martin Kove, Ronny Cox","Steele Justice","Robert Boris",4863,"95 min "
"Action, Crime, Drama","1987","Sela Ward, Martin Kove, Ronny Cox","Steele Justice","Robert Boris",4864,"95 min "
"Action, War, Adventure","1987","Reb Brown, Christopher Connelly, Louise Kamsteeg","Strike Commando","Bruno Mattei",4865,"104 min "
"Action, Adventure, Family","1987","Christopher Reeve, Gene Hackman, Margot Kidder","Superman IV: The Quest for Peace","Sidney J. Furie",4866,"134 min "
"Action, Comedy, Drama","1987","Gail Neely, Robert Harden, Barry Brenner","Surf Nazis Must Die","Peter George",4867,"83 min "
"Action, Adventure, Drama","1987","Nancy Allen, Ted Shackelford, Martin Landau","Sweet Revenge","Mark Sobel",4868,"78 min "
"Action, Comedy","1987","Robert Ginty, Victoria Barrett, Shakti Chen","Three Kinds of Heat","Leslie Stevens",4869,"88 min "
"Action, Romance, Sci-Fi","1987","Tom Burlinson, Nikki Coghill, Dean Stockwell","The Time Guardian","Brian Hannant",4870,"87 min "
"Action, Adventure, Comedy","1987","Donald Sutherland, Ned Beatty, Ruth Gordon","The Trouble with Spies","Burt Kennedy",4871,"91 min "
"Action, Crime, Drama","1987","David Neidorf, Jennifer Jason Leigh, Barry Corbin","Under Cover","John Stockwell",4872,"94 min "
"Action, Crime, Drama","1987","Rutger Hauer, Gene Simmons, Robert Guillaume","Wanted: Dead or Alive","Gary Sherman",4873,"106 min "
"Action, Comedy, Crime","1987","Beau Bridges, Bubba Smith, Lloyd Bridges","The Wild Pair","Beau Bridges",4874,"88 min "
"Action, Drama, Thriller","1987","Robert Knepper, Kathleen Quinlan, Robert Davi","Wild Thing","Max Reid",4875,"92 min "
"Action, Crime, Drama","1987","Yun-Fat Chow, Andy Lau, Alex Man","Rich and Famous 2","Taylor Wong",4876,"97 min "
"Action, Crime, Drama","1987","Leslie Cheung, Yun-Fat Chow, Lung Ti","A Better Tomorrow II","John Woo",4877,"105 min "
"Action, Drama","1987","Michelle Yeoh, Richard Ng, Tung-Shing Yee","Dynamite Fighters","David Chung",4878,"91 min "
"Action, Adventure, Fantasy","1987","Urbano Barberini, Rebecca Ferratti, Jack Palance","Gor","Fritz Kiersch",4879,"94 min "
"Action, Crime, Drama","1987","James Mitchum, Cameron Mitchell, David Goss","Hollywood Cop","Amir Shervan",4880,"101 min "
"Action, Adventure, Comedy","1987","Terence Hill, Robert Vaughn, Ross Hill","They Call Me Renegade","Enzo Barboni",4881,"92 min "
"Action, Comedy, Crime","1987","Burt Reynolds, Liza Minnelli, James Remar","Rent-a-Cop","Jerry London",4882,"96 min "
"Action, Adventure, Drama","1987","Robert Ginty, Shannon Tweed, Cameron Mitchell","Code Name Vengeance","David Winters",4883,"96 min "
"Action, Sci-Fi","1987","Margaret Trigg, Richard Gesswein, Jayne Smith","R.O.T.O.R.","Cullen Blaine",4884,"90 min "
"Action, Drama","1987","Michael Ontkean, Joanna Kerns, Catherine Bach","Street Justice","Richard C. Sarafian",4885,"93 min "
"Action, Horror, Sci-Fi","1987","Dennis Cole, Anthony Franciosa, Dino Paskas","Death House","John Saxon",4886,"90 min "
"Action","1987","Earl Owensby, Terry Loughlin, Marilyn Carter","The Rutherford County Line","Thom McIntyre",4887,"98 min "
"Action, Comedy, Drama","1987","Cynthia Rothrock, Richard Norton, Troy Donahue","Fight to Win","Leo Fong",4888,"77 min "
"Action","1987","Kim Rossi Stuart, Ken Watanabe, Jannelle Barretto","Karate Warrior","Fabrizio De Angelis",4889,"94 min "
"Action, Fantasy","1987","","Wu Tang vs. Ninja","Kuo-Ren Wu",4890,"88 min "
"Action, Crime","1987","Jeff Houston, John Wilford, Peter Davis","Ninja: American Warrior","Godfrey Ho",4891,"86 min "
"Action, Adventure","1987","John Greene, Cindy Rome, Chuck Mitchell","Hateman","Harry Hope",4892,"95 min "
"Action, Crime, Drama","1987","Jeetendra, Mammootty, Sumalatha","New Delhi","Joshi",4893,"143 min "
"Action, Sci-Fi","1987","Bruno Bilotta, Alex Vitale, Bjorn Hammer","Urban Warriors","Giuseppe Vari",4894,"90 min "
"Action, Crime, Drama","1987","Dharmendra, Shatrughan Sinha, Karan Kapoor","Loha","Raj N. Sippy",4895,"153 min "
"Action, Sci-Fi, Thriller","1987","Patty Talbot, Peter Snider, Michael J. Reynolds","Deep Sea Conspiracy","Michael Brun",4896,"91 min "
"Action","1987","Alexander Lo Rei, Stuart Hugh, Timothy Johnson","Ninja Condors","Kuo-Ren Wu",4897,"89 min "
"Action","1987","","Maidens Revenge","Ackyl Anwari",4898,"93 min "
"Action","1987","Richard Harrison, Mike Abbott, Phil Parker","Hitman the Cobra","Godfrey Ho",4899,"90 min "
"Action, Horror, Sci-Fi","1987","Rob Bartlett, Wendy Parsons, Debbi Stevens","Death Run","Michael J. Murphy",4900,"70 min "
"Action, Comedy","1986","Chai-Ming Chang, Yi-Teng Chang, Wei-Pai Cheng","Lucky Seven","Chen-Kuo Chao",4901,"80 min "
"Action, Comedy, Sci-Fi","1986","Sandy Brooke, Suzy Stokey, Ross Hagen","Prison Ship","Fred Olen Ray",4902,"86 min "
"Action, Comedy, Mystery","1986","Robert Resnick, Debra Blee, Raul Aragon","Sloane","Dan Rosenthal",4903,"94 min "
"Action, Drama, War","1986","John Savage, Maria Socas, Edgardo Moreira","Soldier's Revenge","David Worth",4904,"92 min "
"Action, Crime, Sci-Fi","1986","Brett Baxter Clark, Pamela Saunders, Reggie De Morton","Alien Warrior","Ed Hunt",4905,"100 min "
"Action","1986","Christopher Mitchum, John Phillip Law, Franco Guerrero","American Commandos","Bobby A. Suarez",4906,"88 min "
"Action, Thriller","1986","Bryan Brown, Brian Dennehy, Diane Venora","F/X","Robert Mandel",4907,"109 min "
"Action, Horror, Thriller","1986","Cassandra Delaney, Peter Ford, David Sandford","Fair Game","Mario Andreacchio",4908,"90 min "
"Action","1986","Bainbridge Scott, Glen Hartford, Tina Lederman","Hell Squad","Kenneth Hartford",4909,"87 min "
"Action, Drama","1986","Yannick Bisson, Winston Rekert, Andrew Bednarski","Toby McTeague","Jean-Claude Lord",4910,"96 min "
"Action, Drama","1986","Yannick Bisson, Winston Rekert, Andrew Bednarski","Toby McTeague","Jean-Claude Lord",4911,"96 min "
"Action, Adventure, Crime","1986","Jeff Bridges, Rosanna Arquette, Alexandra Paul","8 Million Ways to Die","Hal Ashby",4912,"115 min "
"Action, Crime, Drama","1986","Amitabh Bachchan, Sridevi, Jaya Prada","Aakhree Raasta","Bhagyaraj",4913,"164 min "
"Action, Horror, Sci-Fi","1986","Sigourney Weaver, Michael Biehn, Carrie Henn","Aliens","James Cameron",4914,"137 min "
"Action, Fantasy, Adventure","1986","Mindi Miller, Penelope Reed, Joseph Whipp","Amazons","Alejandro Sessa",4915,"76 min "
"Action, Adventure, Sci-Fi","1986","Chuck Wagner, Laurene Landon, William Wallace","America 3000","David Engelbach",4916,"92 min "
"Action, Crime, Thriller","1986","David Carradine, Lee Van Cleef, Mako","Armed Response","Fred Olen Ray",4917,"86 min "
"Action, Comedy, Crime","1986","John Candy, Meg Ryan, Eugene Levy","Armed and Dangerous","Mark L. Lester",4918,"88 min "
"Action, Drama, Thriller","1986","Michael Dudikoff, Steve James, James Booth","Avenging Force","Sam Firstenberg",4919,"104 min "
"Action, Crime, Drama","1986","Stephen Lang, Michael Carmine, Lauren Holly","Band of the Hand","Paul Michael Glaser",4920,"109 min "
"Action, Adventure, Comedy","1986","Kurt Russell, Kim Cattrall, Dennis Dun","Big Trouble in Little China","John Carpenter",4921,"99 min "
"Action, Sci-Fi, Thriller","1986","Tommy Lee Jones, Linda Hamilton, Robert Vaughn","Black Moon Rising","Harley Cokeliss",4922,"100 min "
"Action, Crime, Drama","1986","Judd Nelson, Ally Sheedy, David Caruso","Blue City","Michelle Manning",4923,"83 min "
"Action, Thriller, Drama","1986","Jonathan Crombie, Janet-Laine Green, Stephen Hunter","Bullies","Paul Lynch",4924,"90 min "
"Action, Thriller, Drama","1986","Jonathan Crombie, Janet-Laine Green, Stephen Hunter","Bullies","Paul Lynch",4925,"90 min "
"Action, Drama, Music","1986","Paul Coufos, Irene Cara, Stan Shaw","Busted Up","Conrad E. Palmisano",4926,"93 min "
"Action, Sci-Fi","1986","Stephen Collins, Janet Julian, Bo Svenson","Choke Canyon","Charles Bail",4927,"94 min "
"Action, Crime, Thriller","1986","Sylvester Stallone, Brigitte Nielsen, Reni Santoni","Cobra","George P. Cosmatos",4928,"87 min "
"Action, Comedy, Horror","1986","Dee Wallace, M. Emmet Walsh, Billy Green Bush","Critters","Stephen Herek",4929,"82 min "
"Action, Crime, Thriller","1986","John Stockwell, J. Eddie Peck, Carey Lowell","Dangerously Close","Albert Pyun",4930,"95 min "
"Action, Drama, Horror","1986","Ned Manning, Natalie McCurry, Peter Whitford","Dead End Drive-In","Brian Trenchard-Smith",4931,"92 min "
"Action, Adventure, Drama","1986","Chuck Norris, Lee Marvin, Martin Balsam","The Delta Force","Menahem Golan",4932,"125 min "
"Comedy, Action","1986","Brigitte Lin, Sally Yeh, Cherie Chung","Peking Opera Blues","Hark Tsui",4933,"104 min "
"Action, Adventure, Fantasy","1986","Andrew Prine, Denise Crosby, Patrick Reynolds","Eliminators","Peter Manoogian",4934,"96 min "
"Action, Drama","1986","Gary Busey, Yaphet Kotto, Seymour Cassel","Eye of the Tiger","Richard C. Sarafian",4935,"92 min "
"Action, Comedy, Crime","1986","Ted Danson, Howie Mandel, Richard Mulligan","A Fine Mess","Blake Edwards",4936,"90 min "
"Action, Adventure, Comedy","1986","Chuck Norris, Louis Gossett Jr., Melody Anderson","Firewalker","J. Lee Thompson",4937,"104 min "
"Action, Comedy, Western","1986","Sammo Kam-Bo Hung, Biao Yuen, Olivia Cheng","Shanghai Express","Sammo Kam-Bo Hung",4938,"98 min "
"Action, Adventure, Romance","1986","Edward Albert, Audrey Landers, Joe Don Baker","Getting Even","Dwight H. Little",4939,"90 min "
"Action, Adventure, Comedy","1986","Eddie Murphy, J.L. Reate, Charles Dance","The Golden Child","Michael Ritchie",4940,"94 min "
"Action, Sci-Fi","1986","Daniel Greene, Janet Agren, Claudio Cassinelli","Hands of Steel","Sergio Martino",4941,"94 min "
"Action, Comedy, Drama","1986","Clint Eastwood, Marsha Mason, Everett McGill","Heartbreak Ridge","Clint Eastwood",4942,"130 min "
"Action, Adventure, Fantasy","1986","Christopher Lambert, Sean Connery, Clancy Brown","Highlander","Russell Mulcahy",4943,"116 min "
"Action, Comedy, Crime","1986","Ronny Cox, Frank Gorshin, Leon Isaac Kennedy","Hollywood Vice Squad","Penelope Spheeris",4944,"101 min "
"Action, Adventure, Comedy","1986","Lea Thompson, Jeffrey Jones, Tim Robbins","Howard the Duck","Willard Huyck",4945,"110 min "
"Action, Drama","1986","Michelle Yeoh, Michael Wong, Hiroyuki Sanada","In the Line of Duty","David Chung",4946,"96 min "
"Action, Thriller, War","1986","Louis Gossett Jr., Jason Gedrick, David Suchet","Iron Eagle","Sidney J. Furie",4947,"117 min "
"Action, Crime, Drama","1986","Jack Lucarelli, Gerald McRaney, Jameson Parker","Jackals","Gary Grillo",4948,"97 min "
"Adventure, Action, Comedy","1986","Wayne Crawford, Dennis Christopher, Karen Kopins","Jake Speed","Andrew Lane",4949,"100 min "
"Animation, Action, Adventure","1986","Akira Kamiya, Michiko Kawai, Hideyuki Tanaka","They Were Eleven","Satoshi Dezaki",4950,"91 min "
"Action, Drama, Thriller","1986","Mike Norris, Steve Durham, David Coburn","Born American","Renny Harlin",4951,"95 min "
"Action, Adventure, Comedy","1986","Dilip Kumar, Nutan, Naseeruddin Shah","Karma","Subhash Ghai",4952,"193 min "
"Action, Adventure, Horror","1986","Brian Kerwin, Linda Hamilton, Peter Elliott","King Kong Lives","John Guillermin",4953,"105 min "
"Action, Music","1986","Leon Isaac Kennedy, Nicholas Campbell, John Mengatti","Knights of the City","Dominic Orlando",4954,"87 min "
"Action, Adventure","1986","Michael Schoeffling, Thomas F. Wilson, Fidel Abrego","Let's Get Harry","Stuart Rosenberg",4955,"102 min "
"Action, Adventure, Drama","1986","Miles O'Keeffe, Savina Gersak, Donald Hodson","The Lone Runner","Ruggero Deodato",4956,"89 min "
"Action","1986","Brandon Lee, Michael Wong, Regina Kent","Legacy of Rage","Ronny Yu",4957,"87 min "
"Action, Comedy","1986","Tim Conway, Jack Weston, Harvey Korman","The Longshot","Paul Bartel",4958,"89 min "
"Action, Adventure, Comedy","1986","Jackie Chan, Alan Tam, Rosamund Kwan","Armour of God","Jackie Chan",4959,"88 min "
"Action, Drama","1986","Leo Fong, Cameron Mitchell, Troy Donahue","Low Blow","Frank Harris",4960,"90 min "
"Action, Comedy, Horror","1986","Emilio Estevez, Pat Hingle, Laura Harrington","Maximum Overdrive","Stephen King",4961,"97 min "
"Action, Adventure, Comedy","1986","Andy Lau, Cynthia Rothrock, Pak-Cheung Chan","Magic Crystal","Jing Wong",4962,"95 min "
"Action, Crime, Drama","1986","Charles Bronson, Kathleen Wilhoite, Carrie Snodgress","Murphy's Law","J. Lee Thompson",4963,"100 min "
"Drama, Action","1986","Shari Shattuck, Angel Tompkins, Lucinda Crosby","The Naked Cage","Paul Nicholas",4964,"97 min "
"Action, Drama","1986","Jet Li, Jianqiang Hu, Qiuyan Huang","Martial Arts of Shaolin","Chia-Liang Liu",4965,"99 min "
"Action, Drama, Adventure","1986","John Stamos, Vanity, Gene Simmons","Never Too Young to Die","Gil Bettman",4966,"92 min "
"Comedy, Action","1986","Carina Lau, Kara Hui, Anthony Carpio","Nui ji za pai jun","Wellson Chin",4967,"95 min "
"Action, Drama, Thriller","1986","Tom Skerritt, Lisa Eichhorn, Anthony Zerbe","Opposing Force","Eric Karson",4968,"100 min "
"Action, Crime, Thriller","1986","Anthony Michael Hall, Jenny Wright, Jeff Kober","Out of Bounds","Richard Tuggle",4969,"93 min "
"Action, War, Adventure","1986","David Carradine, Charles R. Floyd, Mako","Behind Enemy Lines","Gideon Amir",4970,"90 min "
"Action","1986","Gregg Henry, Simone Griffeth, Michael J. Pollard","The Patriot","Frank Harris",4971,"88 min "
"Action","1986","James Remar, Daphne Ashbrook, Adam Coleman Howard","Quiet Cool","Clay Borris",4972,"80 min "
