id,title,cluster_id
133911,"Fitopatologia Brasileira",01004158
133913,"Natural Rubber Research",09702431
133916,"Parasitica",00311812
133917,"Nematropica",00995444
133932,"Current World Environment",09734929
133947,"Botanica Serbica",18212158
133948,"Landwirtschaftliche Forschung",00238147
133951,"Cultura Agronomica",01041010
133954,"Bulletin of Electrochemistry",02561654
133955,"Russian Agricultural Sciences",10683674
133961,"Madrono",00249637
155905,"Madroño",00249637
158888,"Madro&#xf;o",00249637
133970,"Magistra",01025333
133971,"Indian Agriculturist",00194336
133983,"Zoologische Beitraege",00445150
134006,"Aquila",03745708
134007,"Plant Omics",18360661
134012,"Laranja",01021907
134015,"Ntp Cerhr Mon",15562271
151842,"Ntp cerhr mon",15562271
134018,"Journal of Plant Sciences",18164951
134020,"Phytoprotection",00319511
134027,"Jct Research",15470091
134031,"Natturufraedingurinn",00280550
134032,"Annales Agriculturae Fenniae",05701538
134040,"Advances in Physical Education",21640386
134046,"Cultivos Tropicales",02585936
134052,"Arhiv za Poljoprivredne Nauke",00041262
134054,"Weed Research (Tokyo)",0372798x
134055,"Botanical Magazine-Tokyo",0006808x
134056,"Animal Science and Technology",09182365
134068,"Nusantara Bioscience",20873948
144381,"NUSANTARA BIOSCIENCE",20873948
134071,"Agronomia Tropical (Maracay)",0002192x
134090,"Journal of Ecobiology",09709037
134091,"Rivista di Agronomia",00356034
134095,"Development and Society",15988074
134101,"Korean Journal of Weed Science",02537468
134113,"Ptitsevodstvo",00333239
134121,"Molecular Plant Breeding",1672416x
134134,"Entomological News",0013872x
134136,"Rastenievdni Nauki",0568465x
134141,"Tierzucht",03731677
134142,"Advances in Rubber",9783037859278
134156,"Schweizerische Milchzeitung",03709108
134161,"Tejgazdasag",12193224
134174,"Fiziologiya Rastenii (Moscow)",00153303
134181,"Palms",15234495
134203,"Sodininkyste ir Darzininkyste",02364212
134208,"Uniciencia",10110275
134210,"Forestry (Oxford)",0015752x
134212,"Indian Journal of Nematology",03036960
134220,"Biomass",01444565
134224,"Chemsuschem",18645631
134225,"Ornitologia Neotropical",10754377
140715,"ORNITOLOGIA NEOTROPICAL",10754377
134228,"American Potato Journal",00030589
134243,"Animal Science (Pencaitland)",13577298
134253,"Cerâmica",16784553
134255,"AquaTIC",15784541
134261,"Comunidad Y Salud",16903293
134265,"Rivista di Idrobiologia",00488399
134271,"Wiadomosci Botaniczne",00435090
134272,"Journal of Crop and Weed",09746315
134276,"Tanzania Journal of Science",08561761
134303,"Tropical Agricultural Research",10161422
134310,"Climate and Land Degradation",9783540724377
134315,"Helminthologia",04406605
187557,"Helminthologia (Bratislava)",04406605
134321,"Dirasat Agricultural Sciences",10263764
134324,"Fruitteelt",07755678
134325,"Recreational Sports Journal",15588661
134328,"Fruitteelt (Den Haag)",00162302
134331,"Ornithologischer Anzeiger",09403256
134337,"Tree Planters' Notes",00968714
134346,"Advances in Applied Ceramics",17436753
191743,"Agricultural Biology",01316397
134355,"Chemical Processing",00092630
134359,"Madras Agricultural Journal",00249602
134360,"Indian Journal of Ecology",03045250
134367,"Xinjiang Agricultural Sciences",10014330
134372,"Discovery and Innovation",1015079x
134373,"Agricultural Communications",20540868
134380,"Soilless Culture",02569701
134381,"Revista de Biologia (Lisbon)",00347736
134385,"Indian Fern Journal",09702741
134386,"Israel Journal of Botany",0021213x
134390,"New Agriculturist",09710647
134391,"Computers and Concrete",15988198
134393,"Tropical Agriculturist",00413224
134411,"Agrociencia (Montevideo)",15100839
134416,"Khimiya v Sel'skom Khozyaistve",02352516
134421,"SA-CHONG(sa)",12294446
134447,"Cement Wapno Beton",14258129
134450,"Journal fur Kulturpflanzen",18670911
134463,"Revue Horticole Suisse",03705323
134469,"Applied Entomology and Zoology",00036862
134473,"CIFOR Occasional Paper",08549818
134475,"Indian Journal of Agroforestry",09720715
134490,"Algae Biofuel",9789380012445
134498,"Soil and Environment",20749546
134499,"VTT Tiedotteita",12350605
134508,"Castanea",00087475
134513,"Biomaterials and Applications",9783037854068
134520,"Rivista di Suinicoltura",0035662x
134521,"Biotronics",02890011
134522,"Turkish Journal of Botany",1300008x
134527,"Biological Letters",16447700
134539,"Fruit Processing",09394435
134560,"Indian Coffee",00194549
134564,"Levante agricola",04576039
134565,"Tuexenia",0722494x
140720,"TUEXENIA",0722494x
134570,"Kreukel (Amsterdam)",0168924x
134584,"Gazella",02318865
134601,"Annalen Der Physik",00033804
134605,"Fragmenta Agronomica",08604088
134609,"Ringing & Migration",03078698
144897,"Ringing and Migration",03078698
134613,"Acta Entomologica Sinica",04546296
134615,"Guizhou Agricultural Sciences",10013601
134617,"Journal of Fruit Science",10099980
134622,"Journal of Landscape Research",1943989x
134627,"Physiological Plant Pathology",00484059
134629,"Rangeland entomology.",0960369295
134634,"Ozone-Science & Engineering",01919512
134635,"China Condiment",10009973
134636,"Plant Varieties and Seeds",09523863
134644,"Rosliny Oleiste",12338273
134648,"Rangifer",0333256x
134656,"Small Fruits Review",15228851
134662,"Diversity-Basel",14242818
142073,"Diversity ()",14242818
134669,"Limosa",00243620
134671,"Hybrid Rice",10053956
134675,"China Tea",10003150
134676,"China Food Additives",10062513
134683,"Seed Research",03795594
134700,"Revue des Sciences de l'Eau",09927158
134703,"Magazine of Concrete Research",00249831
134704,"Marine Fisheries",10042490
134724,"Archives of Design Research",12268046
134727,"Teacher Education Research",20051484
134732,"STEM Journal",15981002
134738,"Journal of Product Research",12266132
134739,"Grammar Education",17385296
134740,"Journal of Life Science",12259918
134742,"Ann. Transl. Med.",23055847
134752,"Viro. Res. Treat.",1178122x
134753,"Ther. Adv. Infect. Dis.",2049937x
134761,"Acta Rhumatologica",02504642
134767,"Advances in Breast Cancer",17420946
134784,"Issues in intimate violence",0761909362
134784,"Issues in intimate violence",0761909354
134786,"Educator's Update",10922687
134851,"Teaching mental health",9780470030295
184284,"Teaching mental health.",9780470030295
134852,"Social research today",9780203929483
134852,"Social research today",9780415448406
134852,"Social research today",9780415448376
134852,"Social research today",0203929489
134852,"Social research today",0415448379
134852,"Social research today",0415448409
134858,"Erdelyi Pszichologiai Szemle",22860525
134886,"Emotions & Behavior Monographs",07349890
134926,"Journal of Behavioral Science",16861442
134929,"Tropical Medicine & Health",03042146
134932,"Individual Psychologist",00197149
134940,"Intervention with children.",0415007917
134940,"Intervention with children.",0415007909
134943,"Culture & Organization",14759551
153567,"Culture and Organization",14759551
134947,"School-based play therapy.",0471394025
134948,"Social Action & the Law",0272765x
134951,"Design Issues",07479360
134966,"Archivos en Medicina Familiar",14059657
134974,"Arizona State Law Journal",01644297
134978,"ISBT Science Series",17512816
134985,"Frances Tustin today.",9781315743882
195432,"Frances Tustin today",9781315743882
134985,"Frances Tustin today.",9781138820449
195432,"Frances Tustin today",9781138820449
134985,"Frances Tustin today.",9781138820456
195432,"Frances Tustin today",9781138820456
134989,"Contemporary Politics",13569775
135006,"Gender and psychology, Vol. I.",9780415660877
135006,"Gender and psychology, Vol. I.",9780415660907
135012,"TPGA Journal",03643409
135049,"Psychosomatic medicine.",9780199329311
135051,"Public Library Quarterly",01616846
135054,"Biosocial bases of violence.",030645601x
135058,"Risk and cognition.",9783662457047
135058,"Risk and cognition.",9783662457030
135058,"Risk and cognition.",18684408
135058,"Risk and cognition.",18684394
135061,"Journal of Political Marketing",15377857
135074,"Down Syndrome Quarterly",10871756
135078,"Cultural sport psychology.",9780736071338
195784,"Cultural sport psychology",9780736071338
135078,"Cultural sport psychology.",0736071334
195784,"Cultural sport psychology",0736071334
135108,"Health psychology in action.",9781119942177
135108,"Health psychology in action.",9780470667330
135108,"Health psychology in action.",9780470667347
135131,"Document Design",13888951
135148,"Mind-ful consulting.",9781855756960
135198,"Suicide and clinical practice.",0880484551
135445,"Lipid technology",0956666x
146318,"Lipid Technology",0956666x
135464,"Lactation review",03623173
135468,"Courrier",05385482
135478,"Philippine journal of nursing",00483818
146613,"Philippine Journal of Nursing",00483818
167397,"Philipp J Nurs",00483818
135566,"Gastroenterology research",19182805
183487,"Gastroenterology Res",19182805
135567,"Midwife Health Visit",00263516
135568,"Contract",00107832
135569,"Nurs Focus",01444069
166212,"Nursing focus",01444069
135570,"Hosp Patient Relat Rep",10484477
135573,"Mich Hosp",0026220
135574,"Hosp Admin Curr",00467952
135575,"N Z Health Hospital",01143727
135578,"Archit Rec",0003858
135589,"Construction Innovation",14714175
135760,"Incisional Hernia",9788847007215
135765,"Treatment of the Obese Patient",9781597454001
135771,"Chemicke Listy",00092770
135780,"USA Today Magazine",01617389
153662,"Int J Birth Parent Educ",20540779
135786,"INCAS Bulletin",20668201
135791,"BJPsych Advances",20564678
135797,"Forensic Reports",0888692x
135799,"Northwestern Naturalist",10511733
135808,"Structures & Buildings",09650911
135809,"CRM Magazine",15298728
135842,"INTED Proc",23401079
135850,"Int J Consum Stud",14706431
202223,"Physical Education and Sport",00439630
135862,"Science & Motricite",13781863
135864,"Journal of Pure Power",15391264
135869,"Annales Kinesiologiae",22322620
135871,"Flex",87508915
135876,"Hybridoma ()",15540014
202912,"Hybridoma (Larchmt)",15540014
193531,"Indian J Pathol Bacteriol",00195448
135882,"Russian Review",00360341
151062,"The Russian Review",00360341
135884,"Terminology",09299971
135885,"Board Bulletin",10385053
135890,"Applied Clinical Trials",10648542
135894,"Intertext",18573711
135900,"Learning Matters",13268198
135903,"Early American Literature",00128163
135921,"Islam & Civilisational Renewal",13940937
135924,"EA Journal",14494496
135925,"Trends in learning research.",1594549656
135933,"ASA University Review",19976925
135935,"Francopolyphonie",18571883
135937,"Chemkon - Chemie Konkret",09445846
136343,"The extraordinary brain series",1598571850
202882,"Philologica Jassyensia",18415377
135961,"Educating Young Children",1323823x
135963,"MLTA Quarterly",13277782
136219,"MLTAQ Journal",13277782
135969,"Learning in doing",9780521544924
135969,"Learning in doing",0521544920
135969,"Learning in doing",9780521836432
135969,"Learning in doing",0521836433
135983,"Social Educator",13283480
135984,"Functions of Language",0929998x
136074,"Lenguas Modernas",07160542
136002,"Key concepts",9780745640754
136002,"Key concepts",9780745640761
136007,"Implicit Religion",14639955
136018,"Fine Print",01593978
136035,"Classroom",07271255
136041,"School psychology book series",9781433815652
136041,"School psychology book series",1433815656
136042,"CLA Journal",00078549
136108,"Verbum et Ecclesia",16099982
136054,"Vida Hispanica",03084957
136062,"Nucleus (-)",19491034
136063,"Australian Kodaly Journal",18392032
136073,"ESPecialist",01027077
136084,"Psych  series",9780826195692
136094,"Interaction",03107949
136099,"Slavonica",13617427
136123,"Philosophical Magazine",14786435
149589,"PHILOSOPHICAL MAGAZINE",14786435
136131,"Bilingual sentence processing.",9780444508478
136131,"Bilingual sentence processing.",0444508473
136132,"Physics in Perspective",14226944
136161,"Transcultural Studies",19306253
139128,"Educatio Siglo Xxi",16992105
142059,"Educatio Siglo XXI",16992105
136167,"Slavic & East European Journal",00376752
136177,"Concept / Koncept",2304120x
136181,"Languages Victoria",13287621
136184,"Türk Psikoloji Yazilari",13019961
136188,"Teacher",14499274
136203,"Medical Writing",20474806
136210,"Curriculum and Teaching",0726416x
136223,"Revista Transilvania",02550539
136278,"Themes in Education",11085908
136242,"Angewandte Chemie",00448249
136246,"Contemporary Literature",00107484
136257,"Leadership in Focus",18335535
136265,"Electronic Green Journal",10767975
136267,"Educational neuroscience.",9781118315040
136267,"Educational neuroscience.",9781118725894
136267,"Educational neuroscience.",9781119973195
136273,"Language evolution.",0199244847
136273,"Language evolution.",0199244839
137181,"Revista Veredas",14152533
136303,"Library & Information History",17583489
136310,"Bulletin of PNU",19963440
136326,"HERDSA News",01571826
136505,"Teaching Public Administration",01447394
136337,"Journal of Workplace Rights",19384998
136346,"Independence",13242326
136350,"Literacy and Numeracy Exchange",10370234
136356,"Welsh Journal of Education",0957297x
136366,"Knowledge Cultures",23275731
192560,"Central European History",00089389
136386,"Al-Ta'lim",14107546
136390,"Brno Studies in English",05246881
136402,"Horizons Series A",1857856x
136406,"Buletin Stiintific",12245178
136421,"Assessing online learning.",1882982770
136455,"Vestnik IKBFU",22232095
136465,"Ngoonjook",10398236
136466,"Intercâmbio",0873366x
136468,"Applied Anthropologist",08824894
136470,"Idiom",00468568
136485,"Linguistic Typology",14300532
136487,"Theoretical Linguistics",03014428
136491,"Inventiones Mathematicae",00209910
136498,"Gifted",10385266
136520,"Hispanic Research Journal",14682737
136525,"English Studies in Canada",03170802
136528,"Saeculum ()",12212245
136545,"Social Philosophy Today",15434044
136546,"Landmark essays: vol. ",1880393182
136571,"Gender and development.",9781315870878
136571,"Gender and development.",9781848721432
136571,"Gender and development.",9781848721135
136574,"Quick",08115222
136593,"Nations & Nationalism",13545078
151143,"Nations and Nationalism",13545078
136618,"Canadian Literature",00084360
136619,"Active & Healthy",13211609
136621,"Understanding peace cultures.",9781623965075
136621,"Understanding peace cultures.",9781623965068
136621,"Understanding peace cultures.",9781623965051
136642,"Kennedy School Review",15350215
136644,"American Studies ()",00263079
147215,"Am Stud (Lawrence)",00263079
136688,"Indian journal of microbiology",09737715
136690,"Dento maxillo facial radiology",1476542x
136691,"Systematic parasitology",15735192
161448,"J. Parasitic Dis.",09750703
136693,"Angewandte Parasitologie",00033162
136694,"Rivista di parassitologia",00356387
136695,"Current genetics",14320983
136702,"Amyotroph Lateral Scler",1471180
136709,"Steroids and lipids research",03000621
136719,"Jimd Reports, Vol ",9783662471715
136719,"Jimd Reports, Vol ",9783662471722
136727,"Health Information Science",9783319191553
136727,"Health Information Science",9783319191560
136728,"Smart Health, Icsh ",9783319084152
136728,"Smart Health, Icsh ",9783319084169
136732,"Craft Research",20404689
136747,"Reviews in Health Care",20386699
136750,"Jimd Reports, Vol ",9783662448625
136750,"Jimd Reports, Vol ",9783662448632
136765,"Technol. Disabil.",1878643x
136770,"Neonatology",16617800
136774,"Mycobiology",20929323
136820,"Hepatitis C",18745326
136957,"Gait Disorders",0781721237
136963,"Smithsonian",00377333
136964,"Journal of Robotic Systems",07412223
136965,"BioMEMS and NanoTechnology II",0819460672
136972,"Nuova Atletica",18281354
136978,"Revue de l'AEFA",07555075
137025,"Fun Runner",13220802
137042,"Strength & Conditioning Coach",13248006
137052,"Experimental Robotics Vii",3540421041
137071,"Technology and culture",10973729
137103,"Neutron News",10448632
137108,"Chemistry - An Asian Journal",18614728
137109,"Polyhedron",02775387
137114,"China Papers",14479923
137124,"Materials Today",13697021
137126,"Modern China Studies",21600295
137129,"Main Group Chemistry",10241221
137137,"Fluctuation & Noise Letters",02194775
176753,"Fluctuation and Noise Letters",02194775
137141,"Doklady Mathematics",10645624
137146,"Annales Geophysicae ()",09927689
137148,"Nonlinearity",09517715
137158,"Journal of Cluster Science",10407278
137174,"Crystallography Reports",10637745
137175,"Biológia, Ekológia, Chémia",13381024
137177,"History of Science",00732753
137182,"XRS: X-ray Spectrometry",00498246
137189,"Journal of Chemical Sciences",09743626
137191,"Journal of Military History",08993718
137194,"India Review",14736489
137204,"Science International",10135316
137206,"Positions",10679847
137216,"Applicable Analysis",00036811
137218,"EAS Publications Series",16334760
137220,"Ichnos",10420940
137222,"Modern Physics Letters A",02177323
137223,"Nanotechnology Law & Business",1546203x
137230,"South Atlantic Quarterly",00382876
137231,"Migration Letters",17418984
169869,"Migration letters",17418984
137233,"Computers & Fluids",00457930
137236,"Classical Quarterly",00098388
186949,"Mycoscience",13403540
137250,"Biologija",13920146
137252,"Plasma Physics Reports",1063780x
202661,"Transactional Memory",07437315
205799,"J. Parallel Distrib. Comput.",07437315
137264,"Plasma Devices & Operations",10519998
137277,"Boston College Law Review",01616587
137279,"Nuclear Fusion",00295515
137288,"History & Anthropology",02757206
151168,"History and Anthropology",02757206
137292,"ultiBASE",13281798
137295,"Journal of Qur'anic Studies",14653591
137297,"Marquette Law Review",00253987
137301,"Pramana: Journal of Physics",03044289
137315,"Surface Science",00396028
189408,"SURFACE SCIENCE",00396028
137319,"Women's Studies Journal",01124099
137320,"Nonverbal communication.",9783110238150
137320,"Nonverbal communication.",9783110238143
137330,"Social sciences.",22198229
137335,"Anthropological Notebooks",1408032x
137342,"Translation & Literature",09681361
137345,"Gateways",18363393
137354,"Revista da UIIPS",21829616
137361,"European Judaism",00143006
137363,"Geophysical Prospecting",00168025
137372,"ChemInform",09317597
137375,"Nature Chemistry",17554330
172077,"Nat. Chem.",17554330
137378,"Atlantic Geology",08435561
137398,"Pro Ligno",18414737
137412,"CAL-laborate",14434482
137415,"Imaging Science Journal",13682199
137416,"Advances in Bulgarian Science",13126164
137417,"Middle East Quarterly",10739467
137422,"IEE Review",09535683
137424,"Fish Physiology",15465098
137454,"Review of Psychology",13306812
137488,"HIV clinical trials",19455771
137490,"Curr. Trauma Rep.",21986096
137504,"J. Biomater. Sci. Polym. Ed.",15685616
137520,"INT. HEPATOL. COMMUN.",09284346
137578,"Dance Spirit",10940588
137580,"Linworth",9781586835248
137593,"BehindertenpÃ¤dagogik",03417301
137625,"Primary care psychology.",1591470544
137628,"Psychiatric Forum",00332690
137630,"Adult psychiatry, nd ed.",9781405117692
137630,"Adult psychiatry, nd ed.",1405117699
137635,"Soviet Psychology",00385751
137644,"ADHD Report",10658025
137660,"Toloo-e-behdasht",17285127
137674,"Jury Expert",19432208
137686,"Iran Occupational Health",17355133
137693,"Leader to Leader",10878149
137738,"China Today",10030905
137740,"Christian Librarian",04123131
137742,"National Catholic Reporter",00278939
137743,"New York Amsterdam News",00287121
137745,"Ethiopian Veterinary Journal",16836324
137748,"Ruminant Science",23192364
137750,"Buffalo Journal",08571554
137770,"British Biotechnology Journal",22312927
137771,"Indian Perfumer",0019607x
137773,"Clinical tropical medicine.",0412433303
137789,"Indian Journal of Hill Farming",09706429
137795,"Veterinary Review (Kathmandu)",10215042
137811,"Blue Cross Book",09724680
153164,"日本防菌防黴学会誌",2187431x
137824,"Trends in Biosciences",09748431
137826,"Rabies in man and animals",9788132216049
137827,"Vet Scan",09736980
137828,"Vets Communications",0973872x
137831,"Zoos' Print Journal",09716378
137836,"Zoos' Print",09716378
137835,"Rabies Bulletin Europe",02578506
137837,"Veterinarske Novice",03515842
137859,"Asian Journal of Bio Science",09734899
137860,"World Journal of Zoology",18173098
137864,"Golden Research Thoughts",22315063
137867,"Microbiology Research",20367481
137877,"Annals of Medical Entomology",0971135x
137878,"Indian Journal of Parasitology",02537168
137890,"Mosquito Systematics",00913669
137891,"Annals of Entomology",09703721
137915,"Viruses of lower vertebrates.",0387508597
137915,"Viruses of lower vertebrates.",3540508597
137916,"Cytologia",00114545
137923,"Intrinsically Disord. Proteins",21690707
137928,"Genome Biol.",14747596
137943,"Cells Mater.",10516794
137953,"FOLIA HISTOCHEM. CYTOBIOL.",00155586
137955,"CLIN. EXP. IMMUNOL. SUPPL.",09642536
137958,"Scientia Sinica",02507870
137977,"Helminthological Abstracts",09576789
137984,"Oriental Journal of Chemistry",0970020x
138017,"Pashudhan Anushandhan",09712496
138018,"Lung disease in the tropics.",0824783980
138029,"Helminthology.",3540577157
138030,"Parasitologia Hungarica",0303688x
138047,"Journal of Disaster Research",18812473
138050,"Autophagy",15548627
138055,"The New biologist",10434674
193784,"New Biologist",10434674
138057,"Receptors & channels",10606823
166054,"Recept. Channels",10606823
138063,"Pharmaceutical Reviews",19185561
187993,"Pharm. Rev.",19185561
138067,"Medical Epigenetics",16645561
138079,"Indian J Med Inform",09730397
138087,"Home Health Focus",10752188
138088,"Office Nurse",08936595
138096,"Water Pollution Ix",9781845641153
143914,"Runner's World ()",14405229
138099,"Dyes and Pigments",01437208
203366,"Dyes & Pigments",01437208
138124,"Journal of Logic Programming",07431066
138128,"Random Structures & Algorithms",10429832
138130,"Mutation Research Letters",01657992
138154,"Herpetologica",00180831
138156,"Resources-Basel",20799276
138171,"Reactive & Functional Polymers",13815148
138182,"Sports",20754663
138184,"Taurine ",9780387756806
138941,"Revista Medica del Uruguay",16880390
138943,"Schistosomiasis.",085199248x
139032,"California Research Bureau",1587032295
138975,"Fiji medical journal",03011089
138984,"Ernahrungsforschung",00711179
139026,"School Intervention Report",08945152
139040,"A Legal Memorandum",01926152
139044,"Journal of Navajo Education",10423265
139046,"Insights on Law & Society",15312461
139048,"Thresholds in Education",01969641
139077,"Materials Technology",10667857
139078,"School Organisation",02601362
139081,"J Sex Transm Dis",20907958
139082,"Food Environ Virol",18670334
151420,"Bladder Cancer",23523727
139087,"Terra Economicus",20736606
139088,"Landslides",1612510x
139090,"Aib Studi",22809112
139095,"Investigacion Bibliotecologica",0187358x
139097,"Transinformacao",01033786
139105,"Econometric Reviews",07474938
139107,"Revista Publicando",13909304
139108,"Annals of Functional Analysis",20088752
139114,"Oil Shale",0208189x
205655,"Sci. Tech. Inf. Process.",01476882
139122,"Revista Ra Ximhai",16650441
139123,"Informacao & Sociedade-Estudos",01040146
139126,"Computer Science Review",15740137
139129,"Publications",23046775
139130,"Documents D Analisi Geografica",02121573
139136,"Revista De Gestao E Projetos",22360972
139142,"Revista Gestao Organizacional",19836635
139157,"Aula De Encuentro",11378778
139161,"Michigan State Law Review",10875468
139163,"Sports Law E-Journal",18361129
139180,"In Education",19276117
139181,"Revista Educacao Por Escrito",21798435
139183,"Educar Em Revista",01044060
139186,"Journal of Asia Tefl",17383102
139193,"Comunicacoes",01048481
139199,"Cadmo",11225165
139223,"Pedagogy Culture and Society",09659757
139239,"Perspectiva Educacional",07189729
139250,"Journal of Educational Enquiry",14445530
201997,"Schriftenreihe Fahreignung",9783781219137
196403,"Top Health Rec Manage",02705230
139288,"Violence & Abuse Abstracts",10772197
139302,"Criminal Law and Philosophy",18719791
139312,"Lex Localis",15815374
139314,"Socialni Pedagogika",18058825
139318,"New Criminal Law Review",19334192
139327,"Federal Sentencing Reporter",10539867
139329,"OR Spektrum",01716468
139648,"Pedagogy In Health Promotion",23733799
169849,"Pedagogy in health promotion",23733799
139745,"Health Scope",22518959
139746,"Open Vaccine Journal",18750354
139748,"Handbook of Sustainable Energy",9781608762637
139764,"Experimental cell biology",03043568
139851,"Fathers in cultural context.",9780203816004
139851,"Fathers in cultural context.",9781848729476
139851,"Fathers in cultural context.",9781848729483
139852,"The psychology of meaning.",9781433812248
139852,"The psychology of meaning.",143381224x
139865,"Feminism after Bourdieu.",1405123958
195575,"Feminism after Bourdieu",1405123958
139914,"Childrens Geographies",14733285
139950,"Audiol. Neurotol. Extra",16645537
139961,"New Genet. Soc.",14699915
139981,"Eur. J. Radiogr.",17561175
139984,"Soc. Stud. Sci.",14603659
202064,"Saber",13150162
202069,"J. bras. nefrol",01012800
140075,"The neurobiology of childhood.",9783642549137
140075,"The neurobiology of childhood.",9783642549120
140091,"Public mental health.",9780195390445
140091,"Public mental health.",019539044x
140271,"Cerrahpasa Tip Dergisi",13005227
140282,"Flexible bronchoscopy",0865422893
140294,"Universa Medicina",19073062
152623,"J. Pharm. Financ. Econ. Policy",15385698
140300,"Advanced BioTech",09730109
140306,"Musculoskeletal surgery",20355106
140349,"Egyptian Journal of Psychiatry",11101105
140453,"Tuberkulez I Bolezni Legkih",20751230
141339,"Tuberkulez i bolezni legkikh",20751230
193324,"Tuberk Biolezni Legkih",20751230
140611,"Atencion Familiar",14058871
140649,"NEW ZEALAND JOURNAL OF ECOLOGY",01106465
140652,"NEW ZEALAND JOURNAL OF BOTANY",0028825x
140655,"TREE GENETICS & GENOMES",16142942
141196,"Tree Genetics & Genomes",16142942
140660,"REVISTA ARVORE",01006762
155767,"Revista Árvore",01006762
140663,"FOREST SYSTEMS",21715068
140665,"PHYTOCOENOLOGIA",0340269x
183203,"Phytocoenologia",0340269x
140669,"CIENCIA FLORESTAL",01039954
140672,"JOURNAL OF SOILS AND SEDIMENTS",14390108
140673,"JOURNAL OF PLANT ECOLOGY",17529921
140676,"SCIENTIA FORESTALIS",14139324
144990,"Scientia Forestalis",14139324
140678,"CARIBBEAN JOURNAL OF SCIENCE",00086452
140681,"PHOTOSYNTHETICA",03003604
140682,"EKOLOGIA-BRATISLAVA",1335342x
158792,"Ekológia (Bratislava)",1335342x
183223,"Ekologia Bratislava",1335342x
140684,"CERNE",01047760
140685,"NOVA HEDWIGIA",00295035
140688,"DENDROBIOLOGY",16411307
140692,"BELGIAN JOURNAL OF BOTANY",07784031
140695,"PACIFIC SCIENCE",00308870
140698,"LANDBAUFORSCHUNG",04586859
140699,"BOTANICAL SCIENCES",20074298
140701,"GLOBAL NEST JOURNAL",17907632
140704,"ACTA BOTANICA GALLICA",12538078
140706,"MADERA Y BOSQUES",14050471
141738,"Madera y Bosques",14050471
140713,"ANNALS OF FOREST RESEARCH",18448135
140717,"SILVA FENNICA",00375330
140721,"FORKTAIL",09501746
183296,"Forktail",09501746
140724,"BUNSEKI KAGAKU",05251931
141015,"Asian Survey",00044687
141016,"Eur J Intensive Care Med",03400964
141094,"I Domain Integrins",9789401791526
141120,"Somatic Cell Genet",00980366
167011,"Somatic cell genetics",00980366
141143,"Genome Dyn Stab",18613373
141146,"ESMO Open",20597029
141195," Ieee Photonics Conference",9781457715075
141206,"Gene Expr Patterns",1567133x
151876,"Gene expression patterns : GEP",1567133x
205970,"Acta Belgica - Medica Physica",07715684
141341,"Journal of burns and wounds",15540766
141343,"Contributions to microbiology",14209519
141356,"Lab Talk",10592033
141363,"Australian Kodaly Bulletin",18360068
141386,"SPELD Bulletin",1328682x
141388,"Scan",07264127
141393,"Professional Voice",14454165
141399,"Mindscape",13283324
141409,"Research Notes",1756509x
141411,"EQ Australia",13202944
141414,"Education Horizons",1440723x
141418,"Przekladaniec",14256851
141421,"MLN",00267910
141424,"Christian Teachers Journal",1443735x
141431,"Education Technology Solutions",1835209x
141372,"Turk J Anaesthesiol Reanim",2149276
141454,"Revista Monografias Ambientais",22361308
141460,"Luna Azul",19092474
141464,"Ambiente & Sociedade",18094422
141480,"Student Lawyer",0039274x
141484,"Educar em Revista",19840411
141489,"UNESCO Courier",00415278
194617,"Unesco Courier",00415278
141490,"História, Natureza e Espaço",23178361
141492,"Biologist - Lima",19949073
141492,"Biologist - Lima",18160719
141494,"Selbyana",0361185x
141495,"Ethnobiology Letters",21598126
141496,"Ciência & Educação (Bauru)",1980850x
141497,"Horizons",14620677
152400,"Horizons ()",14620677
141502,"Parcerias Estratégicas",14139375
141503,"Astronomy & Geophysics",13668781
141444,"American Journal of Philology",00029475
141447,"Cogent Psychology",23311908
202086,"MEDISAN",10293019
202087,"Acta Medica Colombiana",01202448
202792,"Acta méd. colomb",01202448
202089,"Acta pediátrica de México",01862391
202091,"Transplantation Reports",24519596
166083,"FIZ. KURORT. REKHABIL. MED.",08616485
202118," MRS Fall Meeting",9781627482288
141506,"GSA Today",10525173
141507,"CEPA Magazine",21045097
141508,"Hornero",00733407
141510,"Teoria Y Praxis",18701582
141511,"Neotropical Primates",14134705
141630,"Revista Cubana de Química",02585995
141513,"Revista de Investigación",10102914
141514,"Fitosanidad",15623009
158436,"Educação Unisinos",21776210
141518,"Biologia Geral e Experimental",15191982
141527,"Progressive",00330736
147091,"Revista Mvz Cordoba",01220268
141549,"Universidad y ciencia",01862979
141551,"Boletin Goiano De Geografia",0101708x
141553,"Revista do Instituto Florestal",01032674
141557,"Perfiles educativos",01852698
141566,"Revista Agrarian",1984252x
141570,"Estudios Turisticos",04235037
141571,"Gestion Ambiental",07174918
141573,"Caderno Virtual de Turismo",16776976
141575,"Natural Radiation Environment",9780735405592
141579,"Turismo e Sociedade",19835442
141581,"Cuadernos de Difusión",18156592
141585,"Arquitectura y Urbanismo",18155898
141589,"Sophia-Educacion",17948932
141591,"International Bear News",10641564
141598,"Earth",1943345x
141599,"Air Pollution X",185312916x
141601,"News Photographer",01992422
141602,"Brasil Florestal",0045270x
141610,"National Geographic",00279358
141612,"Espacio y Desarrollo",10169148
141614,"Unasylva (English ed.)",00416436
141620,"Kansas School Naturalist",0022877x
