id,name,address,city,state,zipcode,phone,rating,reviews,ranking
9398,Dunkin' Donuts,1954 W Peterson Ave,Chicago,IL,60660,(773) 274-3939,0,0,0
9399,Dunkin' Donuts,2 N Riverside Plz Lbby 202,Chicago,IL,60606,(312) 707-9194,0,0,0
9400,Dunkin' Donuts,201 N Clark St Ste 1B,Chicago,IL,60601,(312) 578-9008,0,0,0
9401,Dunkin' Donuts,201 W Madison St Stop 3,Chicago,IL,60606,(312) 857-1000,0,0,0
9402,Dunkin' Donuts,203 N La Salle St,Chicago,IL,60601,(312) 419-1883,0,0,0
9403,Dunkin' Donuts,205 W Randolph St Lbby 5,Chicago,IL,60606,(312) 641-3371,0,0,0
9404,Dunkin' Donuts,207 W 79th St,Chicago,IL,60620,(773) 994-4824,0,0,0
9405,Dunkin' Donuts,211 W Adams St Stop 4,Chicago,IL,60606,(312) 750-0887,0,0,0
9406,Dunkin' Donuts,215 W Lake St,Chicago,IL,60606,(312) 781-9275,0,0,0
9407,Dunkin' Donuts,220 S State St,Chicago,IL,60604,(312) 212-1437,0,0,0
9408,Dunkin' Donuts,220 W Washington St,Chicago,IL,60606,(312) 384-1890,0,0,0
9409,Dunkin' Donuts,229 W Jackson Blvd,Chicago,IL,60606,(312) 987-1953,0,0,0
9410,Dunkin' Donuts,233 N Michigan Ave Fl MEZZ01,Chicago,IL,60601,(312) 938-0400,0,0,0
9411,Dunkin' Donuts,233 S Wacker Dr,Chicago,IL,60606,(312) 715-1260,0,0,0
9412,Dunkin' Donuts,2337 N Cicero Ave,Chicago,IL,60639,(773) 237-1300,0,0,0
9413,Dunkin' Donuts,2340 W 52nd St,Chicago,IL,60609,(773) 436-5252,0,0,0
9414,Dunkin' Donuts,2356 W Cermak Rd,Chicago,IL,60608,(773) 254-4747,0,0,0
9415,Dunkin' Donuts,2401 W Ogden Ave,Chicago,IL,60608,(312) 850-9220,0,0,0
9416,Dunkin' Donuts,2477 S Archer Ave,Chicago,IL,60616,(312) 225-3211,0,0,0
9417,Dunkin' Donuts,2565 W Fullerton Ave,Chicago,IL,60647,(773) 384-2565,0,0,0
9418,Dunkin' Donuts,2640 N Narragansett Ave Ste D9,Chicago,IL,60639,(773) 622-7591,0,0,0
9419,Dunkin' Donuts,27 W Lake St,Chicago,IL,60601,(312) 443-9370,0,0,0
9420,Dunkin' Donuts,2800 W Lawrence Ave,Chicago,IL,60625,(773) 989-6930,0,0,0
9421,Dunkin' Donuts,2801 S Kedzie Ave,Chicago,IL,60623,(773) 847-5930,0,0,0
9422,Dunkin' Donuts,2805 W Division St,Chicago,IL,60622,(773) 772-3461,0,0,0
9423,Dunkin' Donuts,300 E Randolph St Ste CL940,Chicago,IL,60601,(312) 240-0977,0,0,0
9424,Dunkin' Donuts,3000 N Ashland Ave,Chicago,IL,60657,(773) 929-6669,0,0,0
9425,Dunkin' Donuts,3039 N Central Ave,Chicago,IL,60634,(773) 777-4773,0,0,0
9426,Dunkin' Donuts,31 E Adams St,Chicago,IL,60603,(312) 922-0594,1,1,0
9427,Dunkin' Donuts,310 S Canal St,Chicago,IL,60606,(312) 362-0551,0,0,0
9428,Dunkin' Donuts,3101 W Irving Park Rd,Chicago,IL,60618,(773) 583-4048,0,0,0
9429,Dunkin' Donuts,3132 W Devon Ave,Chicago,IL,60659,(773) 508-9196,0,0,0
9430,Dunkin' Donuts,3200 N Clark St,Chicago,IL,60657,(773) 477-3636,0,0,0
9431,Dunkin' Donuts,3214 N Kimball Ave,Chicago,IL,60618,(773) 478-2828,0,0,0
9432,Dunkin' Donuts,3214 W 87th St,Chicago,IL,60652,(773) 776-2263,0,0,0
9433,Dunkin' Donuts,333 S State St Lbby 11,Chicago,IL,60604,(312) 431-1024,0,0,0
9434,Dunkin' Donuts,3359 N Harlem Ave,Chicago,IL,60634,(773) 481-0385,0,0,0
9435,Dunkin' Donuts,3401 W Peterson Ave,Chicago,IL,60659,(773) 267-6777,0,0,0
9436,Dunkin' Donuts,3427 W Diversey Ave,Chicago,IL,60647,(773) 252-5600,0,0,0
9437,Dunkin' Donuts,345 N Central Ave,Chicago,IL,60644,(773) 287-9920,0,0,0
9438,Dunkin' Donuts,3528 S Leavitt St,Chicago,IL,60609,(773) 847-5218,0,0,0
9439,Dunkin' Donuts,3535 N Western Ave,Chicago,IL,60618,(773) 348-7000,0,0,0
9440,Dunkin' Donuts,3601 W Grand Ave,Chicago,IL,60651,(773) 342-2445,0,0,0
9441,Dunkin' Donuts,3801 W Belmont Ave,Chicago,IL,60618,(773) 539-1125,0,0,0
9442,Dunkin' Donuts,3843 N Cicero Ave,Chicago,IL,60641,(773) 545-5436,0,0,0
9443,Dunkin' Donuts,39 W Jackson Blvd,Chicago,IL,60604,(312) 939-3133,0,0,0
9444,Dunkin' Donuts,3910 S Archer Ave,Chicago,IL,60632,(773) 523-3646,0,0,0
9445,Dunkin' Donuts,3949 N Broadway St,Chicago,IL,60613,(773) 296-6332,0,0,0
9446,Dunkin' Donuts,3960 W Irving Park Rd,Chicago,IL,60618,(773) 463-0645,0,0,0
9447,Dunkin' Donuts,3977 W Columbus Ave,Chicago,IL,60652,(773) 581-6530,0,0,0
9448,Dunkin' Donuts,404 N Wabash Ave,Chicago,IL,60611,(312) 828-9120,0,0,0
9449,Dunkin' Donuts,406 S Michigan Ave,Chicago,IL,60605,(312) 235-0955,0,0,0
9450,Dunkin' Donuts,4245 N Milwaukee Ave,Chicago,IL,60641,(773) 427-4245,0,0,0
9451,Dunkin' Donuts,4302 S Ashland Ave,Chicago,IL,60609,(773) 847-3337,0,0,0
9452,Dunkin' Donuts,4313 W Irving Park Rd,Chicago,IL,60641,(773) 777-3041,0,0,0
9453,Dunkin' Donuts,4350 N Central Ave,Chicago,IL,60634,(773) 545-7980,0,0,0
9454,Dunkin' Donuts,439 S Dearborn St,Chicago,IL,60605,(312) 235-0332,0,0,0
9455,Dunkin' Donuts,4453 S Archer Ave,Chicago,IL,60632,(773) 247-4499,0,0,0
9456,Dunkin' Donuts,4547 N Broadway St,Chicago,IL,60640,(773) 784-2500,0,0,0
9457,Dunkin' Donuts,4612 W 59th St,Chicago,IL,60629,(773) 581-7677,0,0,0
9458,Dunkin' Donuts,4644 W Diversey Ave,Chicago,IL,60639,(773) 202-1940,0,0,0
9459,Dunkin' Donuts,4645 N Western Ave,Chicago,IL,60625,(773) 275-5551,0,0,0
9460,Dunkin' Donuts,4649 S Cicero Ave,Chicago,IL,60632,(773) 767-8662,0,0,0
9461,Dunkin' Donuts,4701 S Kedzie Ave,Chicago,IL,60632,(773) 254-3489,0,0,0
9462,Dunkin' Donuts,4747 W 79th St,Chicago,IL,60652,(773) 585-2432,0,0,0
9463,Dunkin' Donuts,4821 N Kedzie Ave,Chicago,IL,60625,(773) 463-2691,0,0,0
9464,Dunkin' Donuts,4867 N Milwaukee Ave,Chicago,IL,60630,(773) 202-0988,0,0,0
9465,Dunkin' Donuts,500 W Madison St Lbby 3,Chicago,IL,60661,(312) 648-5711,0,0,0
9466,Dunkin' Donuts,5000 W Irving Park Rd,Chicago,IL,60641,(773) 545-0515,0,0,0
9467,Dunkin' Donuts,5050 N Cicero Ave,Chicago,IL,60630,(773) 481-1488,0,0,0
9468,Dunkin' Donuts,5130 N Broadway St,Chicago,IL,60640,(773) 878-4623,0,0,0
9469,Dunkin' Donuts,5200 N Lincoln Ave,Chicago,IL,60625,(773) 784-5070,0,0,0
9470,Dunkin' Donuts,5201 W Fullerton Ave,Chicago,IL,60639,(773) 637-1304,0,0,0
9471,Dunkin' Donuts,5448 S Pulaski Rd,Chicago,IL,60632,(773) 585-5115,0,0,0
9472,Dunkin' Donuts,547 W Jackson Blvd Lbby 1,Chicago,IL,60661,(312) 786-1355,0,0,0
9473,Dunkin' Donuts,555 W Lake St,Chicago,IL,60661,(312) 887-1050,0,0,0
9474,Dunkin' Donuts,5615 S Harlem Ave,Chicago,IL,60638,(773) 586-6460,0,0,0
9475,Dunkin' Donuts,5650 W Fullerton Ave,Chicago,IL,60639,(773) 385-6564,0,0,0
9476,Dunkin' Donuts,5707 W North Ave,Chicago,IL,60639,(773) 745-3585,0,0,0
9477,Dunkin' Donuts,5931 S Kedzie Ave,Chicago,IL,60629,(773) 776-5900,0,0,0
9478,Dunkin' Donuts,5949 W Higgins Ave,Chicago,IL,60630,(773) 202-8977,0,0,0
9479,Dunkin' Donuts,5959 W Diversey Ave,Chicago,IL,60639,(773) 745-0731,0,0,0
9480,Dunkin' Donuts,6 N Wabash Ave,Chicago,IL,60602,(312) 384-1870,0,0,0
9481,Dunkin' Donuts,600 S Wabash Ave,Chicago,IL,60605,(312) 786-9750,0,0,0
9482,Dunkin' Donuts,6001 W Addison St,Chicago,IL,60634,(773) 202-1915,0,0,0
9483,Dunkin' Donuts,6100 S Western Ave,Chicago,IL,60636,(773) 776-3421,0,0,0
9484,Dunkin' Donuts,6200 W Belmont Ave,Chicago,IL,60634,(773) 202-8799,0,0,0
9485,Dunkin' Donuts,6237 S Halsted St,Chicago,IL,60621,(773) 783-8180,0,0,0
9486,Dunkin' Donuts,6250 N Clark St,Chicago,IL,60660,(773) 338-2700,0,0,0
9487,Dunkin' Donuts,6254 N Western Ave,Chicago,IL,60659,(773) 274-0094,0,0,0
9488,Dunkin' Donuts,626 S Clark St Fl 2F,Chicago,IL,60605,(312) 362-0513,0,0,0
9489,Dunkin' Donuts,6326 N Broadway St,Chicago,IL,60660,(773) 973-0829,0,0,0
9490,Dunkin' Donuts,6408 W Irving Park Rd,Chicago,IL,60634,(773) 545-9875,0,0,0
9491,Dunkin' Donuts,6500 S Kedzie Ave,Chicago,IL,60629,(773) 436-6400,0,0,0
9492,Dunkin' Donuts,6641 S Cicero Ave,Chicago,IL,60638,(773) 735-3913,0,0,0
9493,Dunkin' Donuts,6738 W Archer Ave,Chicago,IL,60638,(773) 586-5969,0,0,0
9494,Dunkin' Donuts,6925 S Pulaski Rd,Chicago,IL,60629,(773) 585-5999,0,0,0
9495,Dunkin' Donuts,7059 S Ashland Ave,Chicago,IL,60636,(773) 846-4543,0,0,0
9496,Dunkin' Donuts,7156 N Harlem Ave,Chicago,IL,60631,(773) 792-0044,0,0,0
9497,Dunkin' Donuts,7240 W Devon Ave,Chicago,IL,60631,(773) 775-7525,0,0,0
9498,Dunkin' Donuts,749 W 31st St,Chicago,IL,60616,(312) 567-9212,0,0,0
9499,Dunkin' Donuts,75 E Washington St,Chicago,IL,60602,(312) 223-0306,0,0,0
9500,Dunkin' Donuts,7545 N Paulina St,Chicago,IL,60626,(773) 262-0955,0,0,0
9501,Dunkin' Donuts,7578 N Western Ave,Chicago,IL,60645,(773) 274-7800,0,0,0
9502,Dunkin' Donuts,800 N Kedzie Ave,Chicago,IL,60651,(773) 265-5940,0,0,0
9503,Dunkin' Donuts,801 W Diversey Pkwy,Chicago,IL,60614,(773) 871-8646,0,0,0
9504,Dunkin' Donuts,814 E 87th St,Chicago,IL,60619,(773) 846-8400,0,0,0
9505,Dunkin' Donuts,8753 S Stony Island Ave,Chicago,IL,60617,(773) 375-2426,0,0,0
9506,Dunkmn' Donuts,1411 E 53rd St,Chicago,IL,60615,(773) 288-5719,0,0,0
9507,Dunlay's On The Square,3137 W Logan Blvd,Chicago,IL,60647,(773) 227-2400,0,0,0
9508,Durango,2702 S Kildare Ave,Chicago,IL,60623,(773) 762-0353,0,0,0
9509,Durango's Pizza,2718 N Laramie Ave,Chicago,IL,60639,(773) 745-2044,0,0,0
9510,Dylan's Steak & Hoagie,5433 S Wabash Ave,Chicago,IL,60615,(773) 268-4046,0,0,0
9511,Dylans Tavern & Grill,118 S Clinton St,Chicago,IL,60661,(312) 876-2008,0,0,0
9512,E & P Delctsn,4850 S Princeton Ave,Chicago,IL,60609,(773) 548-8830,0,0,0
9513,E & S Restaurant,5218 N Kedzie Ave,Chicago,IL,60625,(773) 539-2001,0,0,0
9514,E L Taconsito,10536 S Torrence Ave,Chicago,IL,60617,(773) 734-2901,0,0,0
9515,E Leaven Food Company,54 E Ontario St,Chicago,IL,60611,(312) 202-0899,0,0,0
9516,Earl of Loch Ness,2350 N Clark St,Chicago,IL,60614,(773) 529-9879,0,0,0
9517,Early Bird Food Mart,7447 S South Shore Dr,Chicago,IL,60649,(773) 978-1682,0,0,0
9518,Earwax Cafe,1561 N Milwaukee Ave,Chicago,IL,60622,(773) 772-4019,0,0,0
9519,East Cafe & Restaurant,5710 N Western Ave,Chicago,IL,60659,(773) 769-9141,0,0,0
9520,East of Eden Carry-Outs,6350 N Cicero Ave,Chicago,IL,60646,(773) 545-8888,0,0,0
9521,Eastern Style Pizza,2911 W Touhy Ave,Chicago,IL,60645,(773) 761-4070,0,0,0
9522,Easy Bar,1944 W Division St,Chicago,IL,60622,(773) 227-4644,0,0,0
9523,Eat & Drink,212 W Randolph St,Chicago,IL,60606,(312) 368-8233,0,0,0
9524,Eat & Run,1733 W 87th,Chicago,IL,60620,(773) 429-1812,0,0,0
9525,Eat & Run,1733 W 87th St,Chicago,IL,60620,(773) 429-1812,0,0,0
9526,Eat & Run Catering,1733 W 87Th,Chicago,IL,60620,(773) 915-8349<br>,0,0,0
9527,Eat A Pita,3155 N Halsted St,Chicago,IL,60657,(773) 929-6727,0,0,0
9528,Eat First,1289 N Milwaukee Ave,Chicago,IL,60622,(773) 227-8899,0,0,0
9529,Eat First,3337 W Belmont Ave,Chicago,IL,60618,(773) 588-7071,0,0,0
9530,Eatt Restaurant,6 W Hubbard,Chicago,IL,60654,(312) 494-3288,0,0,0
9531,Ecologiclimited,2136 W Fulton St,Chicago,IL,60612,(312) 997-1900,0,0,0
9532,Ecuador Restaurant,2923 W Diversey Ave,Chicago,IL,60647,(773) 342-7870,0,0,0
9533,Ed Debevic's Short Order Deluxe,640 N Wells St,Chicago,IL,60654,(312) 664-1707,0,0,0
9534,Ed Pot Sticker House,3139 S Halsted St,Chicago,IL,60608,(312) 326-6898,0,0,0
9535,Edens Fast Food Restaurant,6045 N Cicero Ave,Chicago,IL,60646,(773) 736-3385,0,0,0
9536,Edgewater Beach Cafe,5545 N Sheridan Rd,Chicago,IL,60640,(773) 275-4141,0,0,0
9537,Edgewater Lounge,5600 N Ashland Ave,Chicago,IL,60660,(773) 878-3343,0,0,0
9538,Edgewater Restaurant,1123 W Granville Ave,Chicago,IL,60660,(773) 274-8313,0,0,0
9539,EDO Properties dba Gus Barbeque,4817 W Division,Chicago,IL,60651,(773) 287-4545,0,0,0
9540,Edwad Andrew Inc,346 W Armitage Ave,Chicago,IL,60614,(773) 871-4777,0,0,0
9541,Edwardo's Natural Pizza,1321 E 57th St,Chicago,IL,60637,(773) 241-7960,0,0,0
9542,Edwardo's Natural Pizza,521 S Dearborn St,Chicago,IL,60605,(312) 939-3366,0,0,0
9543,Edwardo's Natural Pizza Restaurant,1212 N Dearborn St,Chicago,IL,60610,(312) 337-4490,5,1,0
9544,Edwardos Natural Pizza,2662 N Halstd,Chicago,IL,60614,(773) 871-3400,5,1,0
9545,Efebina's Cafe,1640 S Blue Island Ave,Chicago,IL,60608,(312) 243-9790,0,0,0
9546,Efie's Canteen,3960 N Narragansett Ave,Chicago,IL,60634,(773) 601-8833,0,0,0
9547,Eggsperience Cafe,35 W Ontario St,Chicago,IL,60654,(312) 870-6773,0,0,0
9548,Einstein Bros,2212 N Clybourn Ave,Chicago,IL,60614,(773) 549-9888,0,0,0
9549,Einstein Bros,3455 N Clark St,Chicago,IL,60657,(773) 529-4888,0,0,0
9550,Einstein Bros,44 E Walton St,Chicago,IL,60611,(312) 943-9888,0,0,0
9551,Einstein Bros,5318 N Clark St,Chicago,IL,60640,(773) 506-9888,0,0,0
9552,El Asador,4117 W 47th St Ste 101,Chicago,IL,60632,(773) 254-9983,0,0,0
9553,El Asador Restaurant,3548 W Armitage Ave,Chicago,IL,60647,(773) 235-8917,0,0,0
9554,El Barco,1035 N Ashland Ave,Chicago,IL,60622,(773) 486-6850,0,0,0
9555,El Barzon,3002 S Pulaski Rd,Chicago,IL,60623,(773) 277-4767,0,0,0
9556,El Bombazo,6643 S Cicero Ave,Chicago,IL,60638,(773) 581-3416,0,0,0
9557,El Buen Sazon,2322 N Cicero Ave,Chicago,IL,60639,(773) 385-5331,0,0,0
9558,El Burrito Amigo,5238 W Grand Ave,Chicago,IL,60639,(773) 637-2188,0,0,0
9559,El Burrito Feliz,3219 W Cermak Rd,Chicago,IL,60623,(773) 522-1622,0,0,0
9560,El Burrito Mexicano,936 W Addison St,Chicago,IL,60613,(773) 327-6991,0,0,0
9561,El Caballo Loco,4024 N Kedzie Ave,Chicago,IL,60618,(773) 463-3868,0,0,0
9562,El Cabrito Restaurant,1659 W 47th St,Chicago,IL,60609,(773) 847-8339,0,0,0
9563,El Campestre,4226 S Archer Ave,Chicago,IL,60632,(773) 927-1333,0,0,0
9564,El Campestre,6920 S Pulaski Rd,Chicago,IL,60629,(773) 284-0512,0,0,0
9565,El Capitan Restaurant,3758 W Armitage Ave,Chicago,IL,60647,(773) 772-0733,0,0,0
9566,El Charo,2410 N Milwaukee Ave,Chicago,IL,60647,(773) 278-2514,0,0,0
9567,El Charro San Francisco,3655 E 106th St,Chicago,IL,60617,(773) 734-3584,0,0,0
9568,El Chisme,4440 S Western Ave,Chicago,IL,60609,(773) 376-6900,5,1,0
9569,El Chisme Express,5955 S Pulaski Rd,Chicago,IL,60629,(773) 284-2800,0,0,0
9570,El Chisme Restaurant Inc,3324 W 26th St,Chicago,IL,60623,(773) 277-2533,0,0,0
9571,El Chivo Feliz,2023 S Western Ave,Chicago,IL,60608,(773) 376-3959,0,0,0
9572,El Chorrito,6404 N Clark St,Chicago,IL,60626,(773) 381-0902,0,0,0
9573,El Cid 2,2645 N Kedzie Ave,Chicago,IL,60647,(773) 395-0505,0,0,0
9574,El Cid Tacos Inc,2115 N Milwaukee Ave,Chicago,IL,60647,(773) 252-4747,0,0,0
9575,El Corralito,3821 W Lawrence Ave,Chicago,IL,60625,(773) 866-1411,0,0,0
9576,El Cubanito,2555 N Pulaski Rd,Chicago,IL,60639,(773) 235-2555,0,0,0
9577,El Encanto Michoacano,4228 W 26th St,Chicago,IL,60623,(773) 522-2070,0,0,0
9578,El Famous Burrito,2 S Peoria,Chicago,IL,60607,(312) 666-8788,5,1,0
9579,El Famous Burrito,7047 N Clark St,Chicago,IL,60626,(773) 465-0377,0,0,0
9580,El Famous Burrito,901 W Madison St,Chicago,IL,60607,(312) 283-1849,0,0,0
9581,El Fandango,3331 W 26th St,Chicago,IL,60623,(773) 762-1100,0,0,0
9582,El Faro Restaurant,3936 W 31st St,Chicago,IL,60623,(773) 277-1155,0,0,0
9583,El Gallo Bravo,2611 W Ogden Ave,Chicago,IL,60608,(773) 542-7793,0,0,0
9584,El Gallo Bravo 2,3909 W Belmont Ave,Chicago,IL,60618,(773) 481-3244,0,0,0
9585,El Gallo De Oro,2952 W 63rd St,Chicago,IL,60629,(773) 737-8101,0,0,0
9586,El Gallo Gravo,1429 W Montrose Ave,Chicago,IL,60613,(773) 404-5358,0,0,0
9587,El Gallo Restaurant,3532 W Montrose Ave,Chicago,IL,60618,(773) 583-3290,0,0,0
9588,El Gallo Tapatio,6531 W 63rd St,Chicago,IL,60638,(773) 586-7665,0,0,0
9589,El Gordo Restaurant,5746 W Belmont Ave,Chicago,IL,60634,(773) 286-8608,0,0,0
9590,El Gran Burrito,5632 W North Ave,Chicago,IL,60639,(773) 622-2800,0,0,0
9591,El Guanaco,3802 W Diversey Ave,Chicago,IL,60647,(773) 394-5470,0,0,0
9592,El Herrandero Taqueria,6828 S Pulaski Rd,Chicago,IL,60629,(773) 284-8560,0,0,0
9593,El Jardin,3335 N Clark St,Chicago,IL,60657,(773) 528-6775,0,0,0
9594,El Jardin Cafe,3401 N Clark St,Chicago,IL,60657,(773) 935-8133,0,0,0
9595,El Llano Restaurant,3941 N Lincoln Ave,Chicago,IL,60613,(773) 327-1659,0,0,0
9596,El Llano Restaurant,4011 N Elston Ave,Chicago,IL,60618,(773) 866-9500,0,0,0
9597,El Mariachi,3420 N Broadway St,Chicago,IL,60657,(773) 549-7020,0,0,0
9598,El Mariachi,3906 N Broadway St Ste 5,Chicago,IL,60613,(773) 549-2932,0,0,0
9599,El Mexico De Ayer Inc,3414 W Irving Park Rd,Chicago,IL,60618,(773) 463-3627,0,0,0
9600,El Mexico Moderno,1247 N Ashland Ave,Chicago,IL,60622,(773) 235-1293,0,0,0
9601,El Milagro Tortilla,1927 S Blue Island Ave,Chicago,IL,60608,(312) 421-7443,0,0,0
9602,El Molino Restaurant,3945 W 31st St,Chicago,IL,60623,(773) 847-7789,0,0,0
9603,El Morro Cafe,4247 W Armitage Ave,Chicago,IL,60639,(773) 292-4377,0,0,0
9604,El Muelle,4253 W 47th St,Chicago,IL,60632,(773) 247-9811,0,0,0
9605,El Norte,5600 N Ridge Ave,Chicago,IL,60660,(773) 728-0182,0,0,0
9606,El Norte Restaurant,1437 W Highland Ave,Chicago,IL,60660,(773) 423-0011,0,0,0
9607,El Novillo,7137 N Clark St,Chicago,IL,60626,(773) 743-7486,0,0,0
9608,El Pacifico,3534 W Fullerton Ave,Chicago,IL,60647,(773) 342-4999,0,0,0
9609,El Palenque,5173 S Archer Ave,Chicago,IL,60632,(773) 585-6519,0,0,0
9610,El Palenque Restaurant,3610 W Belmont Ave,Chicago,IL,60618,(773) 267-2667,0,0,0
9611,El Palmar,1008 1/2 W Irving Park Rd,Chicago,IL,60613,(773) 404-5969,0,0,0
9612,El Patio Restaurant,4527 S Ashland Ave,Chicago,IL,60609,(773) 847-2595,0,0,0
9613,El Poblano Mexican Restaurant,2610 W 51st St,Chicago,IL,60632,(773) 434-9901,0,0,0
9614,El Poblano Restaurant & Bar,3700 W Lawrence Ave,Chicago,IL,60625,(773) 267-0242,0,0,0
9615,El Pobre Jose,3409 W North Ave,Chicago,IL,60647,(773) 384-8022,0,0,0
9616,El Pollo Feliz,7025 S Pulaski Rd,Chicago,IL,60629,(773) 284-7227,0,0,0
9617,El Pollo Feliz I,3105 W 26th St,Chicago,IL,60623,(773) 376-3611,0,0,0
9618,El Pollo Feliz I I,2462 S Blue Island Ave,Chicago,IL,60608,(773) 523-4060,0,0,0
9619,El Pollo Ranchero,4147 W 26th St,Chicago,IL,60623,(773) 522-2230,0,0,0
9620,El Pozolito Restaurant,4114 W North Ave,Chicago,IL,60639,(773) 252-9880,0,0,0
9621,El Presidente Restaurant,2558 N Ashland Ave,Chicago,IL,60614,(773) 525-7938,0,0,0
9622,El Pueblito Mexican Grill,5152 N Cicero Ave,Chicago,IL,60630,(773) 205-0917,5,1,0
9623,El Pueblito Restaurant,6712 N Clark St,Chicago,IL,60626,(773) 381-1638,0,0,0
9624,El Pueblo,2212 W Devon Ave,Chicago,IL,60659,(773) 973-1300,0,0,0
9625,El Ranchito,4651 N Clark,Chicago,IL,60640,(773) 334-6441,0,0,0
9626,El Ranchito Restaurant,2175 N Austin Ave,Chicago,IL,60639,(773) 745-8010,0,0,0
9627,El Rey Del Taco & Burritos,4835 S Archer Ave,Chicago,IL,60632,(773) 847-6116,0,0,0
9628,El Rey Del Taco & Burritos Fine Mexican,4157 S California Ave,Chicago,IL,60632,(773) 475-6365,0,0,0
9629,El Rey Seafood,4315 S Tripp Ave,Chicago,IL,60632,(773) 254-8900,0,0,0
9630,El Rey USA Meats & Seafood,2101 W 74th St,Chicago,IL,60636,(773) 434-6800,0,0,0
9631,El Rincon Del Amor Inc,2906 W North Ave,Chicago,IL,60647,(773) 862-0209,0,0,0
9632,El Rincon Norteno,3300 W 55th St,Chicago,IL,60632,(773) 476-8404,0,0,0
9633,El Rinconcito Cuban,3238 W Fullerton Ave,Chicago,IL,60647,(773) 489-4440,0,0,0
9634,El Roquita,5210 W Diversey Ave,Chicago,IL,60639,(773) 725-8760,0,0,0
9635,El Salvador Restaurante,4125 S Archer Ave,Chicago,IL,60632,(773) 579-0405,0,0,0
9636,El Sitio,1255 N Pulaski Rd,Chicago,IL,60651,(773) 486-8977,0,0,0
9637,El Sol Restaurant Inc,806 N Winchester Ave,Chicago,IL,60622,(773) 269-3188,0,0,0
9638,El Solazo,5600 S Pulaski Rd,Chicago,IL,60629,(773) 627-5047,0,0,0
9639,El Sombrero,4611 S Pulaski Rd,Chicago,IL,60632,(773) 927-7092,0,0,0
9640,El Sombrero,5220 S Pulaski Rd,Chicago,IL,60632,(773) 582-0821,0,0,0
9641,El Taco Loco,1726 W Lawrence Ave,Chicago,IL,60640,(773) 784-1881,0,0,0
9642,El Taco Veloz,1745 W Chicago Ave,Chicago,IL,60622,(312) 738-0363,0,0,0
9643,El Taconazo,1836 S Blue Island Ave,Chicago,IL,60608,(312) 226-9697,0,0,0
9644,El Taconazo Restaurant,2350 W Cermak Rd,Chicago,IL,60608,(773) 523-6076,0,0,0
9645,El Taconazo Restaurant,4124 W North Ave,Chicago,IL,60639,(773) 862-7705,0,0,0
9646,El Taconazo Restaurant,5847 S Kedzie Ave,Chicago,IL,60629,(773) 918-1577,0,0,0
9647,El Taconzazo,5145 S Pulaski Rd,Chicago,IL,60632,(773) 585-5050,0,0,0
9648,El Tapatio Cafe,3400 N Ashland Ave,Chicago,IL,60657,(773) 327-5475,0,0,0
9649,El Tecolote Restaurant,3519 W 26th St,Chicago,IL,60623,(773) 277-1490,0,0,0
9650,El Torito Restaurant,1825 W Montrose Ave,Chicago,IL,60613,(773) 929-5404,0,0,0
9651,El Tropical,3933 N Sheridan Rd,Chicago,IL,60613,(773) 348-3758,0,0,0
9652,El Veneno,4465 S Archer Ave,Chicago,IL,60632,(773) 475-7044,0,0,0
9653,El Vigia,4124 W Armitage Ave,Chicago,IL,60639,(773) 252-1799,0,0,0
9654,El-Kees,4500 N Elston Ave,Chicago,IL,60630,(773) 282-0813,0,0,0
9655,Elaine's Chop Suey,4638 S Damen Ave,Chicago,IL,60609,(773) 927-4801,0,0,0
9656,Elate,111 W Huron St,Chicago,IL,60654,(312) 202-9900,0,0,0
9657,Elephant & Castle,111 W Adams,Chicago,IL,60603,(312) 236-6656,0,0,0
9658,Elephant & Castle,160 E Huron,Chicago,IL,60611,(312) 440-1180,0,0,0
9659,Elephant & Castle,185 N Wabash Ave,Chicago,IL,60601,(312) 345-1710,0,0,0
9660,Eleven City Diner,1112 S Wabash Ave Frnt 2,Chicago,IL,60605,(312) 212-1112,0,0,0
9661,Eli's Cheesecake Cafe,6701 W Forest Preserve Av,Chicago,IL,60634,(773) 205-3800,0,0,0
9662,Eli's Cheesecake Company,6701 W Forest Preserve Ave,Chicago,IL,60634,(773) 736-3417,0,0,0
9663,Elias Tacos Inc,5249 S Kedzie Ave,Chicago,IL,60632,(773) 476-3173,0,0,0
9664,Ella's Corner,1258 W Jackson Blvd,Chicago,IL,60607,(312) 455-1258,0,0,0
9665,Elliots Augusta Pizza & Grill,4400 W Augusta Blvd,Chicago,IL,60651,(773) 227-5175,0,0,0
9666,Elliott's Seafood Grille & Chop House,6690 N Northwest Hwy,Chicago,IL,60631,(773) 775-5277,0,0,0
9667,Elly's Pancake House,101 W North Ave,Chicago,IL,60610,(312) 643-2300,0,0,0
9668,Elnuevo Guadalajara,4350 S Ashland Ave,Chicago,IL,60609,(773) 927-4171,0,0,0
9669,Eltoro Loco,5708 S Western Ave,Chicago,IL,60636,(773) 778-7950,0,0,0
9670,Emanual's Place,6701 S Normal Blvd,Chicago,IL,60621,(773) 855-8139,0,0,0
9671,Emerald City Restaurant,218 W Cermak Rd,Chicago,IL,60616,(312) 326-4224,0,0,0
9672,Emil's Bar & Grill,101 N Wacker Dr,Chicago,IL,60606,(312) 332-4333,0,0,0
9673,Emilio's Sol Y Nieve,215 E Ohio St,Chicago,IL,60611,(312) 467-7177,0,0,0
